Workbar:,12
Process:,EmptyLine
FileName:,20220824_124 PM

Part Number 1:,
Qty 1:,0

Part Number 2:,
Qty 2:,0

Part Number 3:,
Qty 3:,0

Part Number 4:,
Qty 4:,0

Part Number 5:,
Qty 5:,0


1,Station 7 Load Shuttle,2022-08-24 13:27:45,2022-08-24 13:33:50,6:05,0:01,0:02,,,,,

2,Station 8 Cleaner,2022-08-24 13:34:20,2022-08-24 13:39:36,5:16,4:00,5:30,,,,,

3,Station 9 Rinse,2022-08-24 13:40:06,2022-08-24 13:43:03,2:57,0:00,2:00,,,,,

4,Station 10 Electroclean,2022-08-24 13:43:33,2022-08-24 13:46:03,2:30,2:00,2:10,,,,,

5,Station 11 Rinse,2022-08-24 13:46:33,2022-08-24 13:48:52,2:19,0:00,1:30,,,,,

6,Station 12 Rinse,2022-08-24 13:49:22,2022-08-24 13:57:27,8:05,0:05,3:00,,,,,

7,Station 13 Rinse,2022-08-24 13:57:57,2022-08-24 13:58:12,0:15,0:15,2:00,,,,,

8,Station 14 Acid Clean,2022-08-24 13:58:42,2022-08-24 13:59:08,0:26,0:25,0:30,,,,,

9,Station 15 Rinse,2022-08-24 13:59:39,2022-08-24 13:59:40,0:01,0:00,1:00,,,,,

10,Station 16 Rinse,2022-08-24 14:00:10,2022-08-25 04:07:43,847:33,0:15,1:00,,,,,

11,Station 18 CN Copper Plate,2022-08-25 04:08:16,2022-08-25 04:32:53,24:37,24:00,24:10,,,,,

12,Station 19 Rinse,2022-08-25 04:33:23,2022-08-25 04:34:39,1:16,0:00,1:00,,,,,

13,Station 20 Rinse,2022-08-25 04:35:09,2022-08-25 04:37:32,2:23,0:05,1:00,,,,,

14,Station 21 Rinse,2022-08-25 04:38:00,2022-08-25 04:41:38,3:38,1:00,3:00,,,,,

15,Station 22 Acid,2022-08-25 04:42:08,2022-08-25 04:42:24,0:16,0:15,0:30,,,,,

16,Station 23 Rinse,2022-08-25 04:42:54,2022-08-25 04:45:26,2:32,0:00,0:30,,,,,

17,Station 24 Shuttle,2022-08-25 04:45:56,2022-08-25 04:46:02,0:06,0:00,0:00,,,,,

18,Station 25 Shuttle,2022-08-25 04:46:25,2022-08-25 04:49:07,2:42,0:00,10:00,,,,,

19,Station 26 Acid Copper Plate,2022-08-25 04:49:36,2022-08-25 05:02:18,12:42,12:00,13:00,,,,,

20,Station 28 Rinse,2022-08-25 05:02:50,2022-08-25 05:02:51,0:01,0:00,0:15,,,,,

21,Station 29 Rinse,2022-08-25 05:03:19,2022-08-25 05:03:25,0:06,0:05,0:15,,,,,

22,Station 30 Nickel Activator,2022-08-25 05:03:54,2022-08-25 05:06:09,2:15,1:00,2:00,,,,,

23,Station 31 Nickel Plate,2022-08-25 05:06:38,2022-08-25 05:32:10,25:32,25:00,26:00,,,,,

24,Station 35 Rinse,2022-08-25 05:32:46,2022-08-25 05:32:48,0:02,0:00,0:15,,,,,

25,Station 36 Rinse,2022-08-25 05:33:16,2022-08-25 05:33:21,0:05,0:05,0:15,,,,,

26,Station 39 Acid PreDip,2022-08-25 05:33:54,2022-08-25 05:34:55,1:01,1:00,2:00,,,,,

27,Station 40 Trivalent Chrome,2022-08-25 05:35:25,2022-08-25 05:38:56,3:31,3:30,4:00,,,,,

28,Station 41 Rinse,2022-08-25 05:39:26,2022-08-25 05:39:28,0:02,0:00,0:15,,,,,

29,Station 42 Rinse,2022-08-25 05:39:55,2022-08-25 05:40:01,0:06,0:05,0:15,,,,,

30,Station 43 Hot Rinse,2022-08-25 05:40:29,2022-08-25 05:43:18,2:49,1:00,2:00,,,,,

31,Station 44 Dryer,2022-08-25 05:43:47,2022-08-25 05:49:29,5:42,5:00,9:00,,,,,

32,Station 45 Unload Shuttle,2022-08-25 05:50:02,2022-08-25 05:50:09,0:07,0:00,0:00,,,,,

33,Station 51 Unload,2022-08-25 05:50:58,2022-08-25 05:51:13,0:15,0:00,0:00,,,,,

34,Station 1 Unload Shuttle,2022-08-25 05:51:37,2022-08-25 05:55:05,3:28,0:00,1:00,,,,,

35,Station 3 Que,2022-08-25 05:55:35,2022-08-25 06:42:37,47:02,0:00,2:30,,,,,

36,Station 5 Strip,2022-08-25 06:43:08,2022-08-25 06:50:40,7:32,7:00,7:30,,,,,

37,Station 6 Rinse,2022-08-25 06:51:10,2022-08-25 06:51:26,0:16,0:15,0:16,,,,,

