Workbar:,12
Process:,EmptyLine
FileName:,20220908_126 PM

Part Number 1:,
Qty 1:,0

Part Number 2:,
Qty 2:,0

Part Number 3:,
Qty 3:,0

Part Number 4:,
Qty 4:,0

Part Number 5:,
Qty 5:,0


1,Station 7 Load Shuttle,2022-09-08 13:26:38,2022-09-09 04:08:45,882:07,0:01,0:02,,,,,

2,Station 8 Cleaner,2022-09-09 04:09:15,2022-09-09 04:16:12,6:57,4:00,5:30,,,,,

3,Station 9 Rinse,2022-09-09 04:16:43,2022-09-09 04:21:08,4:25,0:00,2:00,,,,,

4,Station 10 Electroclean,2022-09-09 04:21:38,2022-09-09 04:23:49,2:11,2:00,2:10,,,,,

5,Station 11 Rinse,2022-09-09 04:24:19,2022-09-09 04:27:15,2:56,0:00,1:30,,,,,

6,Station 12 Rinse,2022-09-09 04:27:45,2022-09-09 04:28:46,1:01,0:05,3:00,,,,,

7,Station 13 Rinse,2022-09-09 04:29:15,2022-09-09 04:43:15,14:00,0:15,2:00,,,,,

8,Station 14 Acid Clean,2022-09-09 04:43:44,2022-09-09 04:44:17,0:33,0:25,0:30,,,,,

9,Station 15 Rinse,2022-09-09 04:44:47,2022-09-09 04:45:43,0:56,0:00,1:00,,,,,

10,Station 16 Rinse,2022-09-09 04:46:12,2022-09-09 04:47:06,0:54,0:15,1:00,,,,,

11,Station 17 CN Copper Plate,2022-09-09 04:47:35,2022-09-09 05:12:12,24:37,24:00,24:10,,,,,

12,Station 19 Rinse,2022-09-09 05:12:44,2022-09-09 05:13:57,1:13,0:00,1:00,,,,,

13,Station 20 Rinse,2022-09-09 05:14:27,2022-09-09 05:15:18,0:51,0:05,1:00,,,,,

14,Station 21 Rinse,2022-09-09 05:15:47,2022-09-09 05:18:36,2:49,1:00,3:00,,,,,

15,Station 22 Acid,2022-09-09 05:19:05,2022-09-09 05:19:29,0:24,0:15,0:30,,,,,

16,Station 23 Rinse,2022-09-09 05:19:59,2022-09-09 05:20:02,0:03,0:00,0:30,,,,,

17,Station 24 Shuttle,2022-09-09 05:20:32,2022-09-09 05:20:38,0:06,0:00,0:00,,,,,

18,Station 25 Shuttle,2022-09-09 05:21:02,2022-09-09 05:21:43,0:41,0:00,10:00,,,,,

19,Station 26 Acid Copper Plate,2022-09-09 05:22:13,2022-09-09 05:34:24,12:11,12:00,13:00,,,,,

20,Station 28 Rinse,2022-09-09 05:34:55,2022-09-09 05:34:58,0:03,0:00,0:15,,,,,

21,Station 29 Rinse,2022-09-09 05:35:26,2022-09-09 05:35:33,0:07,0:05,0:15,,,,,

22,Station 30 Nickel Activator,2022-09-09 05:36:02,2022-09-09 05:37:09,1:07,1:00,2:00,,,,,

23,Station 33 Nickel Plate,2022-09-09 05:37:43,2022-09-09 06:02:57,25:14,25:00,26:00,,,,,

24,Station 35 Rinse,2022-09-09 06:03:28,2022-09-09 06:03:30,0:02,0:00,0:15,,,,,

25,Station 36 Rinse,2022-09-09 06:03:58,2022-09-09 06:04:32,0:34,0:05,0:15,,,,,

26,Station 39 Acid PreDip,2022-09-09 06:05:05,2022-09-09 06:06:16,1:11,1:00,2:00,,,,,

27,Station 40 Trivalent Chrome,2022-09-09 06:06:46,2022-09-09 06:10:25,3:39,3:30,4:00,,,,,

28,Station 41 Rinse,2022-09-09 06:10:53,2022-09-09 06:10:56,0:03,0:00,0:15,,,,,

29,Station 42 Rinse,2022-09-09 06:11:24,2022-09-09 06:11:30,0:06,0:05,0:15,,,,,

30,Station 43 Hot Rinse,2022-09-09 06:11:59,2022-09-09 06:13:06,1:07,1:00,2:00,,,,,

31,Station 44 Dryer,2022-09-09 06:13:35,2022-09-09 06:19:57,6:22,5:00,9:00,,,,,

32,Station 45 Unload Shuttle,2022-09-09 06:20:29,2022-09-09 06:20:36,0:07,0:00,0:00,,,,,

33,Station 51 Unload,2022-09-09 06:21:27,2022-09-09 06:21:44,0:17,0:00,0:00,,,,,

34,Station 1 Unload Shuttle,2022-09-09 06:22:08,2022-09-09 06:23:50,1:42,0:00,1:00,,,,,

35,Station 2 Que,2022-09-09 06:24:19,2022-09-09 07:06:32,42:13,0:00,2:30,,,,,

36,Station 5 Strip,2022-09-09 07:07:04,2022-09-09 07:14:23,7:19,7:00,7:30,,,,,

37,Station 6 Rinse,2022-09-09 07:14:53,2022-09-09 07:19:57,5:04,0:15,0:16,,,,,

