Workbar:,3
Process:,EmptyLine
FileName:,20220823_1057 AM

Part Number 1:,
Qty 1:,0

Part Number 2:,
Qty 2:,0

Part Number 3:,
Qty 3:,0

Part Number 4:,
Qty 4:,0

Part Number 5:,
Qty 5:,0


1,Station 7 Load Shuttle,2022-08-23 10:58:06,2022-08-23 11:17:07,19:01,0:01,0:02,,,,,

2,Station 8 Cleaner,2022-08-23 11:17:37,2022-08-23 11:22:16,4:39,4:00,5:30,,,,,

3,Station 9 Rinse,2022-08-23 11:22:47,2022-08-23 11:22:49,0:02,0:00,2:00,,,,,

4,Station 10 Electroclean,2022-08-23 11:23:20,2022-08-23 11:25:21,2:01,2:00,2:10,,,,,

5,Station 11 Rinse,2022-08-23 11:25:52,2022-08-23 11:25:54,0:02,0:00,1:30,,,,,

6,Station 12 Rinse,2022-08-23 11:26:24,2022-08-23 11:28:01,1:37,0:05,3:00,,,,,

7,Station 13 Rinse,2022-08-23 11:28:30,2022-08-24 03:58:52,990:22,0:15,2:00,,,,,

8,Station 14 Acid Clean,2022-08-24 03:59:22,2022-08-24 03:59:48,0:26,0:25,0:30,,,,,

9,Station 15 Rinse,2022-08-24 04:00:18,2022-08-24 04:04:32,4:14,0:00,1:00,,,,,

10,Station 16 Rinse,2022-08-24 04:05:01,2022-08-24 04:05:58,0:57,0:15,1:00,,,,,

11,Station 17 CN Copper Plate,2022-08-24 04:06:28,2022-08-24 04:30:40,24:12,24:00,24:10,,,,,

12,Station 19 Rinse,2022-08-24 04:31:13,2022-08-24 04:38:02,6:49,0:00,1:00,,,,,

13,Station 20 Rinse,2022-08-24 04:38:32,2022-08-24 04:40:02,1:30,0:05,1:00,,,,,

14,Station 21 Rinse,2022-08-24 04:40:31,2022-08-24 04:43:53,3:22,1:00,3:00,,,,,

15,Station 22 Acid,2022-08-24 04:44:23,2022-08-24 04:44:39,0:16,0:15,0:30,,,,,

16,Station 23 Rinse,2022-08-24 04:45:10,2022-08-24 04:45:12,0:02,0:00,0:30,,,,,

17,Station 24 Shuttle,2022-08-24 04:45:42,2022-08-24 04:45:49,0:07,0:00,0:00,,,,,

18,Station 25 Shuttle,2022-08-24 04:46:12,2022-08-24 04:46:57,0:45,0:00,10:00,,,,,

19,Station 26 Acid Copper Plate,2022-08-24 04:47:27,2022-08-24 05:00:01,12:34,12:00,13:00,,,,,

20,Station 28 Rinse,2022-08-24 05:00:32,2022-08-24 05:00:34,0:02,0:00,0:15,,,,,

21,Station 29 Rinse,2022-08-24 05:01:02,2022-08-24 05:01:08,0:06,0:05,0:15,,,,,

22,Station 30 Nickel Activator,2022-08-24 05:01:37,2022-08-24 05:06:14,4:37,1:00,2:00,,,,,

23,Station 31 Nickel Plate,2022-08-24 05:06:43,2022-08-24 05:31:49,25:06,25:00,26:00,,,,,

24,Station 35 Rinse,2022-08-24 05:32:24,2022-08-24 05:32:26,0:02,0:00,0:15,,,,,

25,Station 36 Rinse,2022-08-24 05:32:54,2022-08-24 05:33:00,0:06,0:05,0:15,,,,,

26,Station 39 Acid PreDip,2022-08-24 05:33:33,2022-08-24 05:34:34,1:01,1:00,2:00,,,,,

27,Station 40 Trivalent Chrome,2022-08-24 05:35:04,2022-08-24 05:38:59,3:55,3:30,4:00,,,,,

28,Station 41 Rinse,2022-08-24 05:39:29,2022-08-24 05:39:31,0:02,0:00,0:15,,,,,

29,Station 42 Rinse,2022-08-24 05:39:58,2022-08-24 05:40:04,0:06,0:05,0:15,,,,,

30,Station 43 Hot Rinse,2022-08-24 05:40:33,2022-08-24 05:43:54,3:21,1:00,2:00,,,,,

31,Station 44 Dryer,2022-08-24 05:44:24,2022-08-24 05:49:32,5:08,5:00,9:00,,,,,

32,Station 45 Unload Shuttle,2022-08-24 05:50:05,2022-08-24 05:50:11,0:06,0:00,0:00,,,,,

33,Station 51 Unload,2022-08-24 05:51:01,2022-08-24 05:51:51,0:50,0:00,0:00,,,,,

34,Station 1 Unload Shuttle,2022-08-24 05:52:16,2022-08-24 05:53:47,1:31,0:00,1:00,,,,,

35,Station 4 Que,2022-08-24 05:54:18,2022-08-24 06:36:21,42:03,0:00,2:30,,,,,

36,Station 5 Strip,2022-08-24 06:36:50,2022-08-24 06:44:10,7:20,7:00,7:30,,,,,

37,Station 6 Rinse,2022-08-24 06:44:40,2022-08-24 06:50:12,5:32,0:15,0:16,,,,,

