Workbar:,14
Process:,NickelOnly
FileName:,20220831_441 AM

Part Number 1:,
Qty 1:,0

Part Number 2:,
Qty 2:,0

Part Number 3:,
Qty 3:,0

Part Number 4:,
Qty 4:,0

Part Number 5:,
Qty 5:,0


1,Station 7 Load Shuttle,2022-08-31 04:41:53,2022-08-31 04:55:45,13:52,0:01,0:30,,,,,

2,Station 8 Cleaner,2022-08-31 04:56:14,2022-08-31 05:02:09,5:55,4:00,8:30,,,,,

3,Station 9 Rinse,2022-08-31 05:02:39,2022-08-31 05:11:11,8:32,0:00,5:00,,,,,

4,Station 10 Electroclean,2022-08-31 05:11:41,2022-08-31 05:14:07,2:26,2:00,2:10,,,,,

5,Station 11 Rinse,2022-08-31 05:14:38,2022-08-31 05:17:48,3:10,0:00,1:00,,,,,

6,Station 12 Rinse,2022-08-31 05:18:18,2022-08-31 05:19:40,1:22,0:00,1:00,,,,,

7,Station 13 Rinse,2022-08-31 05:20:09,2022-08-31 05:21:12,1:03,0:00,1:00,,,,,

8,Station 14 Acid Clean,2022-08-31 05:21:41,2022-08-31 05:22:14,0:33,0:25,0:30,,,,,

9,Station 15 Rinse,2022-08-31 05:22:44,2022-08-31 05:23:50,1:06,0:00,1:00,,,,,

10,Station 16 Rinse,2022-08-31 05:24:19,2022-08-31 05:24:21,0:02,0:00,0:05,,,,,

11,Station 18 CN Copper Plate,2022-08-31 05:24:54,2022-08-31 05:49:41,24:47,24:00,24:10,,,,,

12,Station 19 Rinse,2022-08-31 05:50:11,2022-08-31 05:54:07,3:56,0:00,5:00,,,,,

13,Station 20 Rinse,2022-08-31 05:54:37,2022-08-31 05:57:26,2:49,0:00,5:00,,,,,

14,Station 21 Rinse,2022-08-31 05:57:55,2022-08-31 06:02:11,4:16,0:00,5:00,,,,,

15,Station 22 Acid,2022-08-31 06:02:40,2022-08-31 06:02:42,0:02,0:00,0:30,,,,,

16,Station 23 Rinse,2022-08-31 06:03:12,2022-08-31 06:06:22,3:10,0:00,5:00,,,,,

17,Station 24 Shuttle,2022-08-31 06:06:51,2022-08-31 06:06:57,0:06,0:00,0:00,,,,,

18,Station 25 Shuttle,2022-08-31 06:07:21,2022-08-31 06:10:24,3:03,0:00,10:00,,,,,

19,Station 26 Acid Copper Plate,2022-08-31 06:10:54,2022-08-31 06:23:38,12:44,12:00,13:00,,,,,

20,Station 28 Rinse,2022-08-31 06:24:09,2022-08-31 06:24:12,0:03,0:00,0:15,,,,,

21,Station 29 Rinse,2022-08-31 06:24:39,2022-08-31 06:24:46,0:07,0:05,0:15,,,,,

22,Station 30 Nickel Activator,2022-08-31 06:25:15,2022-08-31 06:26:41,1:26,1:00,2:00,,,,,

23,Station 33 Nickel Plate,2022-08-31 06:27:15,2022-08-31 06:52:29,25:14,25:00,26:00,,,,,

24,Station 35 Rinse,2022-08-31 06:53:00,2022-08-31 06:53:03,0:03,0:00,0:15,,,,,

25,Station 36 Rinse,2022-08-31 06:53:31,2022-08-31 06:54:04,0:33,0:05,0:15,,,,,

26,Station 42 Rinse,2022-08-31 06:54:44,2022-08-31 06:54:51,0:07,0:05,0:15,,,,,

27,Station 43 Hot Rinse,2022-08-31 06:55:19,2022-08-31 06:56:52,1:33,1:00,2:00,,,,,

28,Station 44 Dryer,2022-08-31 06:57:21,2022-08-31 07:02:30,5:09,5:00,9:00,,,,,

29,Station 45 Unload Shuttle,2022-08-31 07:03:03,2022-08-31 07:03:10,0:07,0:00,0:00,,,,,

30,Station 51 Unload,2022-08-31 07:04:00,2022-08-31 07:08:59,4:59,0:00,0:00,,,,,

31,Station 1 Unload Shuttle,2022-08-31 07:09:24,2022-08-31 07:11:14,1:50,0:00,1:00,,,,,

32,Station 4 Que,2022-08-31 07:11:46,2022-08-31 07:53:28,41:42,0:00,2:30,,,,,

33,Station 5 Strip,2022-08-31 07:53:58,2022-08-31 08:01:39,7:41,7:00,7:30,,,,,

34,Station 6 Rinse,2022-08-31 08:02:08,2022-08-31 08:07:21,5:13,0:15,0:16,,,,,

