Workbar:,4
Process:,EmptyLine
FileName:,20220831_132 PM

Part Number 1:,
Qty 1:,0

Part Number 2:,
Qty 2:,0

Part Number 3:,
Qty 3:,0

Part Number 4:,
Qty 4:,0

Part Number 5:,
Qty 5:,0


1,Station 7 Load Shuttle,2022-08-31 13:32:59,2022-08-31 13:36:14,3:15,0:01,0:02,,,,,

2,Station 8 Cleaner,2022-08-31 13:36:44,2022-09-01 05:21:47,945:03,4:00,5:30,,,,,

3,Station 9 Rinse,2022-09-01 05:22:17,2022-09-01 05:28:28,6:11,0:00,2:00,,,,,

4,Station 10 Electroclean,2022-09-01 05:28:58,2022-09-01 05:31:09,2:11,2:00,2:10,,,,,

5,Station 11 Rinse,2022-09-01 05:31:40,2022-09-01 05:45:14,13:34,0:00,1:30,,,,,

6,Station 12 Rinse,2022-09-01 05:45:44,2022-09-01 05:48:09,2:25,0:05,3:00,,,,,

7,Station 13 Rinse,2022-09-01 05:48:38,2022-09-01 05:50:29,1:51,0:15,2:00,,,,,

8,Station 14 Acid Clean,2022-09-01 05:50:59,2022-09-01 05:51:32,0:33,0:25,0:30,,,,,

9,Station 15 Rinse,2022-09-01 05:52:02,2022-09-01 05:53:07,1:05,0:00,1:00,,,,,

10,Station 16 Rinse,2022-09-01 05:53:36,2022-09-01 05:54:05,0:29,0:15,1:00,,,,,

11,Station 18 CN Copper Plate,2022-09-01 05:54:39,2022-09-01 06:19:21,24:42,24:00,24:10,,,,,

12,Station 19 Rinse,2022-09-01 06:19:51,2022-09-01 06:20:38,0:47,0:00,1:00,,,,,

13,Station 20 Rinse,2022-09-01 06:21:08,2022-09-01 06:27:40,6:32,0:05,1:00,,,,,

14,Station 21 Rinse,2022-09-01 06:28:10,2022-09-01 06:31:50,3:40,1:00,3:00,,,,,

15,Station 22 Acid,2022-09-01 06:32:19,2022-09-01 06:32:42,0:23,0:15,0:30,,,,,

16,Station 23 Rinse,2022-09-01 06:33:12,2022-09-01 06:33:15,0:03,0:00,0:30,,,,,

17,Station 24 Shuttle,2022-09-01 06:33:45,2022-09-01 06:33:51,0:06,0:00,0:00,,,,,

18,Station 25 Shuttle,2022-09-01 06:34:15,2022-09-01 06:36:43,2:28,0:00,10:00,,,,,

19,Station 27 Acid Copper Plate,2022-09-01 06:37:15,2022-09-01 06:49:24,12:09,12:00,13:00,,,,,

20,Station 28 Rinse,2022-09-01 06:49:53,2022-09-01 06:49:55,0:02,0:00,0:15,,,,,

21,Station 29 Rinse,2022-09-01 06:50:23,2022-09-01 06:50:29,0:06,0:05,0:15,,,,,

22,Station 30 Nickel Activator,2022-09-01 06:50:58,2022-09-01 06:52:05,1:07,1:00,2:00,,,,,

23,Station 34 Nickel Plate,2022-09-01 06:52:41,2022-09-01 07:18:29,25:48,25:00,26:00,,,,,

24,Station 35 Rinse,2022-09-01 07:18:58,2022-09-01 07:19:01,0:03,0:00,0:15,,,,,

25,Station 36 Rinse,2022-09-01 07:19:29,2022-09-01 07:20:03,0:34,0:05,0:15,,,,,

26,Station 39 Acid PreDip,2022-09-01 07:20:36,2022-09-01 07:22:34,1:58,1:00,2:00,,,,,

27,Station 40 Trivalent Chrome,2022-09-01 07:23:03,2022-09-01 07:26:42,3:39,3:30,4:00,,,,,

28,Station 41 Rinse,2022-09-01 07:27:11,2022-09-01 07:27:14,0:03,0:00,0:15,,,,,

29,Station 42 Rinse,2022-09-01 07:27:42,2022-09-01 07:27:49,0:07,0:05,0:15,,,,,

30,Station 43 Hot Rinse,2022-09-01 07:28:17,2022-09-01 07:31:02,2:45,1:00,2:00,,,,,

31,Station 44 Dryer,2022-09-01 07:31:31,2022-09-01 07:37:05,5:34,5:00,9:00,,,,,

32,Station 45 Unload Shuttle,2022-09-01 07:37:37,2022-09-01 07:37:45,0:08,0:00,0:00,,,,,

33,Station 51 Unload,2022-09-01 07:38:35,2022-09-01 07:45:13,6:38,0:00,0:00,,,,,

34,Station 1 Unload Shuttle,2022-09-01 07:45:37,2022-09-01 07:46:00,0:23,0:00,1:00,,,,,

35,Station 3 Que,2022-09-01 07:46:31,2022-09-01 08:12:20,25:49,0:00,2:30,,,,,

36,Station 5 Strip,2022-09-01 08:12:51,2022-09-01 08:20:14,7:23,7:00,7:30,,,,,

37,Station 6 Rinse,2022-09-01 08:20:44,2022-09-01 08:31:43,10:59,0:15,0:16,,,,,

