Workbar:,3
Process:,EmptyLine
FileName:,20220831_1212 AM

Part Number 1:,
Qty 1:,0

Part Number 2:,
Qty 2:,0

Part Number 3:,
Qty 3:,0

Part Number 4:,
Qty 4:,0

Part Number 5:,
Qty 5:,0


1,Station 7 Load Shuttle,2022-08-31 12:13:29,2022-08-31 12:40:53,27:24,0:01,0:02,,,,,

2,Station 8 Cleaner,2022-08-31 12:41:23,2022-08-31 12:49:21,7:58,4:00,5:30,,,,,

3,Station 9 Rinse,2022-08-31 12:49:52,2022-08-31 12:49:55,0:03,0:00,2:00,,,,,

4,Station 10 Electroclean,2022-08-31 12:50:25,2022-08-31 12:53:53,3:28,2:00,2:10,,,,,

5,Station 11 Rinse,2022-08-31 12:54:24,2022-08-31 12:57:38,3:14,0:00,1:30,,,,,

6,Station 12 Rinse,2022-08-31 12:58:09,2022-08-31 13:01:17,3:08,0:05,3:00,,,,,

7,Station 13 Rinse,2022-08-31 13:01:46,2022-08-31 13:10:20,8:34,0:15,2:00,,,,,

8,Station 14 Acid Clean,2022-08-31 13:10:50,2022-08-31 13:11:24,0:34,0:25,0:30,,,,,

9,Station 15 Rinse,2022-08-31 13:11:54,2022-08-31 13:12:58,1:04,0:00,1:00,,,,,

10,Station 16 Rinse,2022-08-31 13:13:27,2022-08-31 13:17:18,3:51,0:15,1:00,,,,,

11,Station 17 CN Copper Plate,2022-08-31 13:17:48,2022-09-01 05:15:40,957:52,24:00,24:10,,,,,

12,Station 19 Rinse,2022-09-01 05:16:13,2022-09-01 05:18:46,2:33,0:00,1:00,,,,,

13,Station 20 Rinse,2022-09-01 05:19:16,2022-09-01 05:20:05,0:49,0:05,1:00,,,,,

14,Station 21 Rinse,2022-09-01 05:20:34,2022-09-01 05:25:18,4:44,1:00,3:00,,,,,

15,Station 22 Acid,2022-09-01 05:25:47,2022-09-01 05:26:10,0:23,0:15,0:30,,,,,

16,Station 23 Rinse,2022-09-01 05:26:40,2022-09-01 05:26:43,0:03,0:00,0:30,,,,,

17,Station 24 Shuttle,2022-09-01 05:27:13,2022-09-01 05:27:19,0:06,0:00,0:00,,,,,

18,Station 25 Shuttle,2022-09-01 05:27:43,2022-09-01 05:28:24,0:41,0:00,10:00,,,,,

19,Station 26 Acid Copper Plate,2022-09-01 05:28:53,2022-09-01 05:43:43,14:50,12:00,13:00,,,,,

20,Station 28 Rinse,2022-09-01 05:44:13,2022-09-01 05:44:16,0:03,0:00,0:15,,,,,

21,Station 29 Rinse,2022-09-01 05:44:44,2022-09-01 05:44:50,0:06,0:05,0:15,,,,,

22,Station 30 Nickel Activator,2022-09-01 05:45:19,2022-09-01 05:48:05,2:46,1:00,2:00,,,,,

23,Station 33 Nickel Plate,2022-09-01 05:48:39,2022-09-01 06:13:53,25:14,25:00,26:00,,,,,

24,Station 35 Rinse,2022-09-01 06:14:24,2022-09-01 06:14:26,0:02,0:00,0:15,,,,,

25,Station 36 Rinse,2022-09-01 06:14:54,2022-09-01 06:15:28,0:34,0:05,0:15,,,,,

26,Station 39 Acid PreDip,2022-09-01 06:16:01,2022-09-01 06:17:12,1:11,1:00,2:00,,,,,

27,Station 40 Trivalent Chrome,2022-09-01 06:17:42,2022-09-01 06:21:21,3:39,3:30,4:00,,,,,

28,Station 41 Rinse,2022-09-01 06:21:50,2022-09-01 06:21:53,0:03,0:00,0:15,,,,,

29,Station 42 Rinse,2022-09-01 06:22:21,2022-09-01 06:22:27,0:06,0:05,0:15,,,,,

30,Station 43 Hot Rinse,2022-09-01 06:22:55,2022-09-01 06:24:02,1:07,1:00,2:00,,,,,

31,Station 44 Dryer,2022-09-01 06:24:31,2022-09-01 06:29:51,5:20,5:00,9:00,,,,,

32,Station 45 Unload Shuttle,2022-09-01 06:30:24,2022-09-01 06:30:32,0:08,0:00,0:00,,,,,

33,Station 51 Unload,2022-09-01 06:31:23,2022-09-01 06:31:37,0:14,0:00,0:00,,,,,

34,Station 1 Unload Shuttle,2022-09-01 06:32:01,2022-09-01 06:36:21,4:20,0:00,1:00,,,,,

35,Station 2 Que,2022-09-01 06:36:51,2022-09-01 07:22:31,45:40,0:00,2:30,,,,,

36,Station 5 Strip,2022-09-01 07:23:03,2022-09-01 07:30:41,7:38,7:00,7:30,,,,,

37,Station 6 Rinse,2022-09-01 07:31:11,2022-09-01 07:33:41,2:30,0:15,0:16,,,,,

