Workbar:,9
Process:,EmptyLine
FileName:,20220914_124 PM

Part Number 1:,
Qty 1:,0

Part Number 2:,
Qty 2:,0

Part Number 3:,
Qty 3:,0

Part Number 4:,
Qty 4:,0

Part Number 5:,
Qty 5:,0


1,Station 7 Load Shuttle,2022-09-14 13:24:38,2022-09-14 13:31:08,6:30,0:01,0:02,,,,,

2,Station 8 Cleaner,2022-09-14 13:31:39,2022-09-14 13:40:36,8:57,4:00,5:30,,,,,

3,Station 9 Rinse,2022-09-14 13:41:06,2022-09-14 13:45:49,4:43,0:00,2:00,,,,,

4,Station 10 Electroclean,2022-09-14 13:46:20,2022-09-14 13:48:29,2:09,2:00,2:10,,,,,

5,Station 11 Rinse,2022-09-14 13:48:59,2022-09-14 13:57:13,8:14,0:00,1:30,,,,,

6,Station 12 Rinse,2022-09-14 13:57:43,2022-09-14 14:04:55,7:12,0:05,3:00,,,,,

7,Station 13 Rinse,2022-09-14 14:05:25,2022-09-14 14:06:12,0:47,0:15,2:00,,,,,

8,Station 14 Acid Clean,2022-09-14 14:06:41,2022-09-14 14:07:14,0:33,0:25,0:30,,,,,

9,Station 15 Rinse,2022-09-14 14:07:44,2022-09-14 14:08:34,0:50,0:00,1:00,,,,,

10,Station 16 Rinse,2022-09-14 14:09:03,2022-09-14 14:10:54,1:51,0:15,1:00,,,,,

11,Station 18 CN Copper Plate,2022-09-14 14:11:27,2022-09-15 04:09:57,838:30,24:00,24:10,,,,,

12,Station 19 Rinse,2022-09-15 04:10:28,2022-09-15 04:13:27,2:59,0:00,1:00,,,,,

13,Station 20 Rinse,2022-09-15 04:13:57,2022-09-15 04:18:25,4:28,0:05,1:00,,,,,

14,Station 21 Rinse,2022-09-15 04:18:53,2022-09-15 04:23:02,4:09,1:00,3:00,,,,,

15,Station 22 Acid,2022-09-15 04:23:31,2022-09-15 04:23:55,0:24,0:15,0:30,,,,,

16,Station 23 Rinse,2022-09-15 04:24:24,2022-09-15 04:24:27,0:03,0:00,0:30,,,,,

17,Station 24 Shuttle,2022-09-15 04:24:56,2022-09-15 04:25:03,0:07,0:00,0:00,,,,,

18,Station 25 Shuttle,2022-09-15 04:25:26,2022-09-15 04:29:36,4:10,0:00,10:00,,,,,

19,Station 26 Acid Copper Plate,2022-09-15 04:30:05,2022-09-15 04:42:20,12:15,12:00,13:00,,,,,

20,Station 28 Rinse,2022-09-15 04:42:51,2022-09-15 04:42:54,0:03,0:00,0:15,,,,,

21,Station 29 Rinse,2022-09-15 04:43:22,2022-09-15 04:43:29,0:07,0:05,0:15,,,,,

22,Station 30 Nickel Activator,2022-09-15 04:43:58,2022-09-15 05:01:20,17:22,1:00,2:00,,,,,

23,Station 33 Nickel Plate,2022-09-15 05:01:54,2022-09-15 05:27:08,25:14,25:00,26:00,,,,,

24,Station 35 Rinse,2022-09-15 05:27:39,2022-09-15 05:27:42,0:03,0:00,0:15,,,,,

25,Station 36 Rinse,2022-09-15 05:28:10,2022-09-15 05:28:43,0:33,0:05,0:15,,,,,

26,Station 39 Acid PreDip,2022-09-15 05:29:16,2022-09-15 05:30:46,1:30,1:00,2:00,,,,,

27,Station 40 Trivalent Chrome,2022-09-15 05:31:16,2022-09-15 05:34:55,3:39,3:30,4:00,,,,,

28,Station 41 Rinse,2022-09-15 05:35:24,2022-09-15 05:35:27,0:03,0:00,0:15,,,,,

29,Station 42 Rinse,2022-09-15 05:35:55,2022-09-15 05:36:02,0:07,0:05,0:15,,,,,

30,Station 43 Hot Rinse,2022-09-15 05:36:30,2022-09-15 05:37:37,1:07,1:00,2:00,,,,,

31,Station 44 Dryer,2022-09-15 05:38:06,2022-09-15 05:43:15,5:09,5:00,9:00,,,,,

32,Station 45 Unload Shuttle,2022-09-15 05:43:49,2022-09-15 05:43:55,0:06,0:00,0:00,,,,,

33,Station 51 Unload,2022-09-15 05:44:45,2022-09-15 05:44:47,0:02,0:00,0:00,,,,,

34,Station 1 Unload Shuttle,2022-09-15 05:45:12,2022-09-15 05:48:12,3:00,0:00,1:00,,,,,

35,Station 2 Que,2022-09-15 05:48:41,2022-09-15 06:33:17,44:36,0:00,2:30,,,,,

36,Station 5 Strip,2022-09-15 06:33:49,2022-09-15 06:41:25,7:36,7:00,7:30,,,,,

37,Station 6 Rinse,2022-09-15 06:41:54,2022-09-15 07:01:17,19:23,0:15,0:16,,,,,

