Workbar:,7
Process:,EmptyLine
FileName:,20220812_208 PM

Part Number 1:,
Qty 1:,0

Part Number 2:,
Qty 2:,0

Part Number 3:,
Qty 3:,0

Part Number 4:,
Qty 4:,0

Part Number 5:,
Qty 5:,0


1,Station 7 Load Shuttle,2022-08-12 14:09:28,2022-08-12 14:23:54,14:26,0:01,0:02,,,,,

2,Station 8 Cleaner,2022-08-12 14:24:23,2022-08-12 14:31:39,7:16,4:00,5:30,,,,,

3,Station 9 Rinse,2022-08-12 14:32:10,2022-08-12 14:34:13,2:03,0:00,2:00,,,,,

4,Station 10 Electroclean,2022-08-12 14:34:43,2022-08-12 14:38:07,3:24,2:00,2:10,,,,,

5,Station 11 Rinse,2022-08-12 14:38:37,2022-08-12 14:39:33,0:56,0:00,1:30,,,,,

6,Station 12 Rinse,2022-08-12 14:40:03,2022-08-12 14:42:11,2:08,0:05,3:00,,,,,

7,Station 13 Rinse,2022-08-12 14:42:40,2022-08-12 14:43:01,0:21,0:15,2:00,,,,,

8,Station 14 Acid Clean,2022-08-12 14:43:30,2022-08-12 14:44:03,0:33,0:25,0:30,,,,,

9,Station 15 Rinse,2022-08-12 14:44:32,2022-08-12 14:44:34,0:02,0:00,1:00,,,,,

10,Station 16 Rinse,2022-08-12 14:45:03,2022-08-15 04:15:43,3690:40,0:15,1:00,,,,,

11,Station 17 CN Copper Plate,2022-08-15 04:16:13,2022-08-15 04:40:20,24:07,24:00,24:10,,,,,

12,Station 19 Rinse,2022-08-15 04:54:48,2022-08-15 04:54:50,0:02,0:00,1:00,,,,,

13,Station 20 Rinse,2022-08-15 04:55:19,2022-08-15 04:55:25,0:06,0:05,1:00,,,,,

14,Station 21 Rinse,2022-08-15 04:55:54,2022-08-15 04:59:46,3:52,1:00,3:00,,,,,

15,Station 22 Acid,2022-08-15 05:00:15,2022-08-15 05:00:32,0:17,0:15,0:30,,,,,

16,Station 23 Rinse,2022-08-15 05:01:01,2022-08-15 05:02:28,1:27,0:00,0:30,,,,,

17,Station 24 Shuttle,2022-08-15 05:02:57,2022-08-15 05:03:03,0:06,0:00,0:00,,,,,

18,Station 25 Shuttle,2022-08-15 05:03:27,2022-08-15 05:04:20,0:53,0:00,10:00,,,,,

19,Station 26 Acid Copper Plate,2022-08-15 05:04:49,2022-08-15 05:16:56,12:07,12:00,13:00,,,,,

20,Station 28 Rinse,2022-08-15 05:17:27,2022-08-15 05:17:29,0:02,0:00,0:15,,,,,

21,Station 29 Rinse,2022-08-15 05:17:57,2022-08-15 05:18:03,0:06,0:05,0:15,,,,,

22,Station 30 Nickel Activator,2022-08-15 05:18:32,2022-08-15 05:40:46,22:14,1:00,2:00,,,,,

23,Station 31 Nickel Plate,2022-08-15 05:41:15,2022-08-15 06:06:44,25:29,25:00,26:00,,,,,

24,Station 35 Rinse,2022-08-15 06:07:19,2022-08-15 06:07:21,0:02,0:00,0:15,,,,,

25,Station 36 Rinse,2022-08-15 06:07:49,2022-08-15 06:07:55,0:06,0:05,0:15,,,,,

26,Station 39 Acid PreDip,2022-08-15 06:08:28,2022-08-15 06:09:29,1:01,1:00,2:00,,,,,

27,Station 40 Trivalent Chrome,2022-08-15 06:09:58,2022-08-15 06:14:12,4:14,3:30,4:00,,,,,

28,Station 41 Rinse,2022-08-15 06:14:41,2022-08-15 06:14:43,0:02,0:00,0:15,,,,,

29,Station 42 Rinse,2022-08-15 06:15:11,2022-08-15 06:22:49,7:38,0:05,0:15,,,,,

30,Station 43 Hot Rinse,2022-08-15 06:23:30,2022-08-15 06:40:51,17:21,1:00,2:00,,,,,

31,Station 44 Dryer,2022-08-15 06:41:21,2022-08-15 07:01:54,20:33,5:00,9:00,,,,,

32,Station 45 Unload Shuttle,2022-08-15 07:02:27,2022-08-15 07:02:34,0:07,0:00,0:00,,,,,

33,Station 51 Unload,2022-08-15 07:03:24,2022-08-15 07:03:25,0:01,0:00,0:00,,,,,

34,Station 1 Unload Shuttle,2022-08-15 07:03:49,2022-08-15 07:19:03,15:14,0:00,1:00,,,,,

35,Station 4 Que,2022-08-15 07:19:35,2022-08-15 08:10:32,50:57,0:00,2:30,,,,,

36,Station 5 Strip,2022-08-15 08:11:00,2022-08-15 08:18:21,7:21,7:00,7:30,,,,,

37,Station 6 Rinse,2022-08-15 08:18:50,2022-08-15 08:25:31,6:41,0:15,0:16,,,,,

