Workbar:,9
Process:,10B Copper
FileName:,20220824_428 AM

Part Number 1:,
Qty 1:,0

Part Number 2:,
Qty 2:,0

Part Number 3:,
Qty 3:,0

Part Number 4:,
Qty 4:,0

Part Number 5:,
Qty 5:,0


1,Station 7 Load Shuttle,2022-08-24 04:29:04,2022-08-24 04:36:19,7:15,0:01,0:30,,,,,

2,Station 8 Cleaner,2022-08-24 04:36:48,2022-08-24 04:42:53,6:05,4:00,8:30,,,,,

3,Station 9 Rinse,2022-08-24 04:43:24,2022-08-24 04:46:21,2:57,0:00,5:00,,,,,

4,Station 10 Electroclean,2022-08-24 04:46:51,2022-08-24 04:48:52,2:01,2:00,2:10,,,,,

5,Station 11 Rinse,2022-08-24 04:49:23,2022-08-24 04:50:30,1:07,0:00,1:00,,,,,

6,Station 12 Rinse,2022-08-24 04:51:00,2022-08-24 04:51:02,0:02,0:00,1:00,,,,,

7,Station 13 Rinse,2022-08-24 04:51:31,2022-08-24 04:51:34,0:03,0:00,1:00,,,,,

8,Station 14 Acid Clean,2022-08-24 04:52:03,2022-08-24 04:52:29,0:26,0:25,0:30,,,,,

9,Station 15 Rinse,2022-08-24 04:52:59,2022-08-24 04:57:21,4:22,0:00,1:00,,,,,

10,Station 16 Rinse,2022-08-24 04:57:50,2022-08-24 04:57:51,0:01,0:00,0:05,,,,,

11,Station 18 CN Copper Plate,2022-08-24 04:58:24,2022-08-24 05:22:45,24:21,24:00,24:10,,,,,

12,Station 19 Rinse,2022-08-24 05:23:15,2022-08-24 05:23:16,0:01,0:00,5:00,,,,,

13,Station 20 Rinse,2022-08-24 05:23:47,2022-08-24 05:27:17,3:30,0:00,5:00,,,,,

14,Station 21 Rinse,2022-08-24 05:27:46,2022-08-24 05:29:00,1:14,0:00,5:00,,,,,

15,Station 22 Acid,2022-08-24 05:29:30,2022-08-24 05:29:31,0:01,0:00,0:30,,,,,

16,Station 23 Rinse,2022-08-24 05:30:02,2022-08-24 05:37:56,7:54,0:00,5:00,,,,,

17,Station 24 Shuttle,2022-08-24 05:38:25,2022-08-24 05:38:31,0:06,0:00,0:00,,,,,

18,Station 25 Shuttle,2022-08-24 05:38:55,2022-08-24 05:45:09,6:14,0:00,10:00,,,,,

19,Station 42 Rinse,2022-08-24 05:46:11,2022-08-24 05:46:17,0:06,0:05,0:15,,,,,

20,Station 43 Hot Rinse,2022-08-24 05:46:46,2022-08-24 05:50:21,3:35,1:00,2:00,,,,,

21,Station 44 Dryer,2022-08-24 05:50:49,2022-08-24 05:56:02,5:13,5:00,9:00,,,,,

22,Station 45 Unload Shuttle,2022-08-24 05:56:35,2022-08-24 05:56:41,0:06,0:00,0:00,,,,,

23,Station 51 Unload,2022-08-24 05:57:31,2022-08-24 06:00:11,2:40,0:00,0:00,,,,,

24,Station 1 Unload Shuttle,2022-08-24 06:00:36,2022-08-24 06:05:17,4:41,0:00,1:00,,,,,

25,Station 2 Que,2022-08-24 06:05:46,2022-08-24 06:51:03,45:17,0:00,2:30,,,,,

26,Station 5 Strip,2022-08-24 06:51:35,2022-08-24 06:58:54,7:19,7:00,7:30,,,,,

27,Station 6 Rinse,2022-08-24 06:59:23,2022-08-24 07:07:46,8:23,0:15,0:16,,,,,

