Workbar:,4
Process:,US26D
FileName:,20220906_544 AM

Part Number 1:,
Qty 1:,0

Part Number 2:,
Qty 2:,0

Part Number 3:,
Qty 3:,0

Part Number 4:,
Qty 4:,0

Part Number 5:,
Qty 5:,0


1,Station 7 Load Shuttle,2022-09-06 05:45:03,2022-09-06 05:53:27,8:24,0:01,0:30,,,,,

2,Station 8 Cleaner,2022-09-06 05:53:57,2022-09-06 06:00:20,6:23,4:00,8:30,,,,,

3,Station 9 Rinse,2022-09-06 06:00:51,2022-09-06 06:05:33,4:42,0:00,3:00,,,,,

4,Station 10 Electroclean,2022-09-06 06:06:03,2022-09-06 06:09:37,3:34,2:00,2:10,,,,,

5,Station 11 Rinse,2022-09-06 06:10:07,2022-09-06 06:11:22,1:15,0:00,1:00,,,,,

6,Station 12 Rinse,2022-09-06 06:11:52,2022-09-06 06:13:22,1:30,0:00,1:00,,,,,

7,Station 13 Rinse,2022-09-06 06:13:51,2022-09-06 07:39:49,85:58,0:00,1:00,,,,,

8,Station 14 Acid Clean,2022-09-06 07:40:19,2022-09-06 07:40:52,0:33,0:25,0:30,,,,,

9,Station 15 Rinse,2022-09-06 07:41:22,2022-09-06 07:41:25,0:03,0:00,1:00,,,,,

10,Station 16 Rinse,2022-09-06 07:41:54,2022-09-06 07:41:57,0:03,0:00,0:05,,,,,

11,Station 17 CN Copper Plate,2022-09-06 07:42:27,2022-09-06 08:06:46,24:19,24:00,24:10,,,,,

12,Station 19 Rinse,2022-09-06 08:07:19,2022-09-06 08:11:25,4:06,0:00,5:00,,,,,

13,Station 20 Rinse,2022-09-06 08:11:55,2022-09-06 08:16:48,4:53,0:00,5:00,,,,,

14,Station 21 Rinse,2022-09-06 08:17:17,2022-09-06 08:18:52,1:35,0:00,5:00,,,,,

15,Station 22 Acid,2022-09-06 08:19:21,2022-09-06 08:19:24,0:03,0:00,0:30,,,,,

16,Station 23 Rinse,2022-09-06 08:19:54,2022-09-06 08:21:32,1:38,0:00,5:00,,,,,

17,Station 24 Shuttle,2022-09-06 08:22:02,2022-09-06 08:22:08,0:06,0:00,0:00,,,,,

18,Station 25 Shuttle,2022-09-06 08:22:32,2022-09-06 08:28:16,5:44,0:00,10:00,,,,,

19,Station 26 Acid Copper Plate,2022-09-06 08:28:45,2022-09-06 08:40:56,12:11,12:00,13:00,,,,,

20,Station 28 Rinse,2022-09-06 08:41:28,2022-09-06 08:41:31,0:03,0:00,0:15,,,,,

21,Station 29 Rinse,2022-09-06 08:41:58,2022-09-06 08:42:05,0:07,0:05,0:15,,,,,

22,Station 30 Nickel Activator,2022-09-06 08:42:34,2022-09-06 08:47:03,4:29,1:00,2:00,,,,,

23,Station 33 Nickel Plate,2022-09-06 08:47:36,2022-09-06 09:13:55,26:19,25:00,26:00,,,,,

24,Station 35 Rinse,2022-09-06 09:14:26,2022-09-06 09:14:29,0:03,0:00,0:15,,,,,

25,Station 36 Rinse,2022-09-06 09:14:57,2022-09-06 09:15:31,0:34,0:05,0:15,,,,,

26,Station 39 Acid PreDip,2022-09-06 09:16:04,2022-09-06 09:18:27,2:23,1:00,2:00,,,,,

27,Station 40 Trivalent Chrome,2022-09-06 09:18:56,2022-09-06 09:22:35,3:39,3:30,4:00,,,,,

28,Station 41 Rinse,2022-09-06 09:23:04,2022-09-06 09:23:06,0:02,0:00,0:15,,,,,

29,Station 42 Rinse,2022-09-06 09:23:35,2022-09-06 09:23:41,0:06,0:05,0:15,,,,,

30,Station 43 Hot Rinse,2022-09-06 09:24:10,2022-09-06 09:25:16,1:06,1:00,2:00,,,,,

31,Station 44 Dryer,2022-09-06 09:25:46,2022-09-06 09:32:19,6:33,5:00,9:00,,,,,

32,Station 45 Unload Shuttle,2022-09-06 09:32:52,2022-09-06 09:33:00,0:08,0:00,0:00,,,,,

33,Station 51 Unload,2022-09-06 09:33:50,2022-09-06 09:41:29,7:39,0:00,0:00,,,,,

34,Station 1 Unload Shuttle,2022-09-06 09:41:53,2022-09-06 09:44:21,2:28,0:00,1:00,,,,,

35,Station 3 Que,2022-09-06 09:44:52,2022-09-06 10:00:43,15:51,0:00,2:30,,,,,

36,Station 5 Strip,2022-09-06 10:01:14,2022-09-06 10:09:19,8:05,7:00,7:30,,,,,

37,Station 6 Rinse,2022-09-06 10:09:48,2022-09-06 10:24:51,15:03,0:15,0:16,,,,,

