Workbar:,12
Process:,EmptyLine
FileName:,20220901_105 PM

Part Number 1:,
Qty 1:,0

Part Number 2:,
Qty 2:,0

Part Number 3:,
Qty 3:,0

Part Number 4:,
Qty 4:,0

Part Number 5:,
Qty 5:,0


1,Station 7 Load Shuttle,2022-09-01 13:05:51,2022-09-01 13:08:50,2:59,0:01,0:02,,,,,

2,Station 8 Cleaner,2022-09-01 13:09:20,2022-09-02 04:07:32,898:12,4:00,5:30,,,,,

3,Station 9 Rinse,2022-09-02 04:08:02,2022-09-02 04:13:11,5:09,0:00,2:00,,,,,

4,Station 10 Electroclean,2022-09-02 04:13:41,2022-09-02 04:15:51,2:10,2:00,2:10,,,,,

5,Station 11 Rinse,2022-09-02 04:16:22,2022-09-02 04:20:34,4:12,0:00,1:30,,,,,

6,Station 12 Rinse,2022-09-02 04:21:04,2022-09-02 04:24:51,3:47,0:05,3:00,,,,,

7,Station 13 Rinse,2022-09-02 04:25:20,2022-09-02 04:27:39,2:19,0:15,2:00,,,,,

8,Station 14 Acid Clean,2022-09-02 04:28:08,2022-09-02 04:28:41,0:33,0:25,0:30,,,,,

9,Station 15 Rinse,2022-09-02 04:29:11,2022-09-02 04:29:14,0:03,0:00,1:00,,,,,

10,Station 16 Rinse,2022-09-02 04:29:43,2022-09-02 04:30:56,1:13,0:15,1:00,,,,,

11,Station 18 CN Copper Plate,2022-09-02 04:31:29,2022-09-02 04:56:39,25:10,24:00,24:10,,,,,

12,Station 19 Rinse,2022-09-02 04:57:09,2022-09-02 04:58:22,1:13,0:00,1:00,,,,,

13,Station 20 Rinse,2022-09-02 04:58:52,2022-09-02 05:02:17,3:25,0:05,1:00,,,,,

14,Station 21 Rinse,2022-09-02 05:02:46,2022-09-02 05:05:01,2:15,1:00,3:00,,,,,

15,Station 22 Acid,2022-09-02 05:05:30,2022-09-02 05:05:54,0:24,0:15,0:30,,,,,

16,Station 23 Rinse,2022-09-02 05:06:23,2022-09-02 05:08:56,2:33,0:00,0:30,,,,,

17,Station 24 Shuttle,2022-09-02 05:09:27,2022-09-02 05:09:33,0:06,0:00,0:00,,,,,

18,Station 25 Shuttle,2022-09-02 05:09:56,2022-09-02 05:11:11,1:15,0:00,10:00,,,,,

19,Station 27 Acid Copper Plate,2022-09-02 05:11:43,2022-09-02 05:39:23,27:40,12:00,13:00,,,,,

20,Station 28 Rinse,2022-09-02 05:39:52,2022-09-02 05:39:54,0:02,0:00,0:15,,,,,

21,Station 29 Rinse,2022-09-02 05:40:22,2022-09-02 05:40:28,0:06,0:05,0:15,,,,,

22,Station 30 Nickel Activator,2022-09-02 05:40:57,2022-09-02 05:42:04,1:07,1:00,2:00,,,,,

23,Station 34 Nickel Plate,2022-09-02 05:42:40,2022-09-02 06:08:25,25:45,25:00,26:00,,,,,

24,Station 35 Rinse,2022-09-02 06:08:54,2022-09-02 06:08:56,0:02,0:00,0:15,,,,,

25,Station 36 Rinse,2022-09-02 06:09:24,2022-09-02 06:09:58,0:34,0:05,0:15,,,,,

26,Station 39 Acid PreDip,2022-09-02 06:10:31,2022-09-02 06:14:53,4:22,1:00,2:00,,,,,

27,Station 40 Trivalent Chrome,2022-09-02 06:15:22,2022-09-02 06:19:01,3:39,3:30,4:00,,,,,

28,Station 41 Rinse,2022-09-02 06:19:30,2022-09-02 06:19:33,0:03,0:00,0:15,,,,,

29,Station 42 Rinse,2022-09-02 06:20:01,2022-09-02 06:20:08,0:07,0:05,0:15,,,,,

30,Station 43 Hot Rinse,2022-09-02 06:20:36,2022-09-02 06:24:47,4:11,1:00,2:00,,,,,

31,Station 44 Dryer,2022-09-02 06:25:16,2022-09-02 06:31:31,6:15,5:00,9:00,,,,,

32,Station 45 Unload Shuttle,2022-09-02 06:32:04,2022-09-02 06:32:12,0:08,0:00,0:00,,,,,

33,Station 51 Unload,2022-09-02 06:33:01,2022-09-02 06:33:19,0:18,0:00,0:00,,,,,

34,Station 1 Unload Shuttle,2022-09-02 06:33:43,2022-09-02 06:35:51,2:08,0:00,1:00,,,,,

35,Station 3 Que,2022-09-02 06:36:22,2022-09-02 07:12:50,36:28,0:00,2:30,,,,,

36,Station 5 Strip,2022-09-02 07:13:21,2022-09-02 07:48:30,35:09,7:00,7:30,,,,,

37,Station 6 Rinse,2022-09-02 07:49:00,2022-09-02 08:21:39,32:39,0:15,0:16,,,,,

