Workbar:,3
Process:,BrightCopper
FileName:,20220819_932 AM

Part Number 1:,
Qty 1:,0

Part Number 2:,
Qty 2:,0

Part Number 3:,
Qty 3:,0

Part Number 4:,
Qty 4:,0

Part Number 5:,
Qty 5:,0


1,Station 7 Load Shuttle,2022-08-19 09:33:08,2022-08-19 09:42:32,9:24,0:01,0:30,,,,,

2,Station 8 Cleaner,2022-08-19 09:43:02,2022-08-19 09:51:02,8:00,4:00,8:30,,,,,

3,Station 9 Rinse,2022-08-19 09:51:32,2022-08-19 09:51:34,0:02,0:00,5:00,,,,,

4,Station 10 Electroclean,2022-08-19 09:52:04,2022-08-19 09:55:02,2:58,2:00,2:10,,,,,

5,Station 11 Rinse,2022-08-19 09:55:32,2022-08-19 09:57:39,2:07,0:00,1:00,,,,,

6,Station 12 Rinse,2022-08-19 09:58:10,2022-08-19 09:59:46,1:36,0:00,1:00,,,,,

7,Station 13 Rinse,2022-08-19 10:00:15,2022-08-19 10:00:17,0:02,0:00,1:00,,,,,

8,Station 14 Acid Clean,2022-08-19 10:00:46,2022-08-19 10:01:12,0:26,0:25,0:30,,,,,

9,Station 15 Rinse,2022-08-19 10:01:42,2022-08-19 10:01:44,0:02,0:00,1:00,,,,,

10,Station 16 Rinse,2022-08-19 10:02:13,2022-08-19 10:02:15,0:02,0:00,0:05,,,,,

11,Station 18 CN Copper Plate,2022-08-19 10:02:48,2022-08-19 10:27:01,24:13,24:00,24:10,,,,,

12,Station 19 Rinse,2022-08-19 10:27:31,2022-08-19 10:33:02,5:31,0:00,5:00,,,,,

13,Station 20 Rinse,2022-08-19 10:33:32,2022-08-19 10:35:33,2:01,0:00,5:00,,,,,

14,Station 21 Rinse,2022-08-19 10:36:02,2022-08-19 10:38:37,2:35,0:00,5:00,,,,,

15,Station 22 Acid,2022-08-19 10:39:06,2022-08-19 10:39:08,0:02,0:00,0:30,,,,,

16,Station 23 Rinse,2022-08-19 10:39:38,2022-08-19 10:47:46,8:08,0:00,5:00,,,,,

17,Station 24 Shuttle,2022-08-19 10:48:16,2022-08-19 10:48:22,0:06,0:00,0:00,,,,,

18,Station 25 Shuttle,2022-08-19 10:48:45,2022-08-19 10:49:56,1:11,0:00,10:00,,,,,

19,Station 27 Acid Copper Plate,2022-08-19 10:50:27,2022-08-19 11:35:41,45:14,45:00,46:00,,,,,

20,Station 28 Rinse,2022-08-19 11:36:10,2022-08-19 11:36:12,0:02,0:00,0:15,,,,,

21,Station 29 Rinse,2022-08-19 11:36:40,2022-08-19 11:36:46,0:06,0:05,0:15,,,,,

22,Station 42 Rinse,2022-08-19 11:37:40,2022-08-19 11:37:46,0:06,0:05,0:15,,,,,

23,Station 43 Hot Rinse,2022-08-19 11:38:14,2022-08-19 11:39:21,1:07,1:00,2:00,,,,,

24,Station 44 Dryer,2022-08-19 11:39:50,2022-08-19 11:49:29,9:39,5:00,9:00,,,,,

25,Station 45 Unload Shuttle,2022-08-19 11:50:01,2022-08-19 11:50:08,0:07,0:00,0:00,,,,,

26,Station 51 Unload,2022-08-19 11:50:58,2022-08-19 12:02:36,11:38,0:00,0:00,,,,,

27,Station 1 Unload Shuttle,2022-08-19 12:03:00,2022-08-19 12:05:59,2:59,0:00,1:00,,,,,

28,Station 3 Que,2022-08-19 12:06:29,2022-08-22 05:13:44,3907:15,0:00,2:30,,,,,

29,Station 5 Strip,2022-08-22 05:14:15,2022-08-22 05:21:48,7:33,7:00,7:30,,,,,

30,Station 6 Rinse,2022-08-22 05:22:17,2022-08-22 05:36:26,14:09,0:15,0:16,,,,,

