Workbar:,4
Process:,US26D
FileName:,20220919_742 AM

Part Number 1:,
Qty 1:,0

Part Number 2:,
Qty 2:,0

Part Number 3:,
Qty 3:,0

Part Number 4:,
Qty 4:,0

Part Number 5:,
Qty 5:,0


1,Station 7 Load Shuttle,2022-09-19 07:43:23,2022-09-19 07:56:01,12:38,0:01,0:30,,,,,

2,Station 8 Cleaner,2022-09-19 07:56:32,2022-09-19 08:01:40,5:08,4:00,8:30,,,,,

3,Station 9 Rinse,2022-09-19 08:02:11,2022-09-19 08:02:13,0:02,0:00,3:00,,,,,

4,Station 10 Electroclean,2022-09-19 08:02:43,2022-09-19 08:05:22,2:39,2:00,2:10,,,,,

5,Station 11 Rinse,2022-09-19 08:05:52,2022-09-19 08:08:08,2:16,0:00,1:00,,,,,

6,Station 12 Rinse,2022-09-19 08:08:38,2022-09-19 08:11:27,2:49,0:00,1:00,,,,,

7,Station 13 Rinse,2022-09-19 08:11:56,2022-09-19 08:13:17,1:21,0:00,1:00,,,,,

8,Station 14 Acid Clean,2022-09-19 08:13:46,2022-09-19 08:14:19,0:33,0:25,0:30,,,,,

9,Station 15 Rinse,2022-09-19 08:14:49,2022-09-19 08:15:51,1:02,0:00,1:00,,,,,

10,Station 16 Rinse,2022-09-19 08:16:21,2022-09-19 08:16:23,0:02,0:00,0:05,,,,,

11,Station 17 CN Copper Plate,2022-09-19 08:16:53,2022-09-19 08:41:05,24:12,24:00,24:10,,,,,

12,Station 19 Rinse,2022-09-19 08:41:38,2022-09-19 08:43:58,2:20,0:00,5:00,,,,,

13,Station 20 Rinse,2022-09-19 08:44:28,2022-09-19 08:45:53,1:25,0:00,5:00,,,,,

14,Station 21 Rinse,2022-09-19 08:46:22,2022-09-19 08:51:10,4:48,0:00,5:00,,,,,

15,Station 22 Acid,2022-09-19 08:51:39,2022-09-19 08:51:42,0:03,0:00,0:30,,,,,

16,Station 23 Rinse,2022-09-19 08:52:12,2022-09-19 09:00:48,8:36,0:00,5:00,,,,,

17,Station 24 Shuttle,2022-09-19 09:01:17,2022-09-19 09:01:23,0:06,0:00,0:00,,,,,

18,Station 25 Shuttle,2022-09-19 09:01:47,2022-09-19 09:02:01,0:14,0:00,10:00,,,,,

19,Station 26 Acid Copper Plate,2022-09-19 09:02:31,2022-09-19 09:14:41,12:10,12:00,13:00,,,,,

20,Station 28 Rinse,2022-09-19 09:15:13,2022-09-19 09:15:15,0:02,0:00,0:15,,,,,

21,Station 29 Rinse,2022-09-19 09:15:43,2022-09-19 09:15:50,0:07,0:05,0:15,,,,,

22,Station 30 Nickel Activator,2022-09-19 09:16:19,2022-09-19 09:19:04,2:45,1:00,2:00,,,,,

23,Station 34 Nickel Plate,2022-09-19 09:19:39,2022-09-19 09:44:55,25:16,25:00,26:00,,,,,

24,Station 35 Rinse,2022-09-19 09:45:24,2022-09-19 09:45:26,0:02,0:00,0:15,,,,,

25,Station 36 Rinse,2022-09-19 09:45:54,2022-09-19 09:46:28,0:34,0:05,0:15,,,,,

26,Station 39 Acid PreDip,2022-09-19 09:47:00,2022-09-19 09:48:11,1:11,1:00,2:00,,,,,

27,Station 40 Trivalent Chrome,2022-09-19 09:48:41,2022-09-19 09:52:20,3:39,3:30,4:00,,,,,

28,Station 41 Rinse,2022-09-19 09:52:49,2022-09-19 09:52:52,0:03,0:00,0:15,,,,,

29,Station 42 Rinse,2022-09-19 09:53:20,2022-09-19 09:53:27,0:07,0:05,0:15,,,,,

30,Station 43 Hot Rinse,2022-09-19 09:53:55,2022-09-19 09:55:02,1:07,1:00,2:00,,,,,

31,Station 44 Dryer,2022-09-19 09:55:31,2022-09-19 10:00:41,5:10,5:00,9:00,,,,,

32,Station 45 Unload Shuttle,2022-09-19 10:01:14,2022-09-19 10:01:21,0:07,0:00,0:00,,,,,

33,Station 51 Unload,2022-09-19 10:02:11,2022-09-19 10:04:37,2:26,0:00,0:00,,,,,

34,Station 1 Unload Shuttle,2022-09-19 10:05:01,2022-09-19 10:06:05,1:04,0:00,1:00,,,,,

35,Station 4 Que,2022-09-19 10:06:37,2022-09-19 10:45:37,39:00,0:00,2:30,,,,,

36,Station 5 Strip,2022-09-19 10:46:06,2022-09-19 10:54:41,8:35,7:00,7:30,,,,,

37,Station 6 Rinse,2022-09-19 10:55:11,2022-09-19 11:05:38,10:27,0:15,0:16,,,,,

