Workbar:,9
Process:,EmptyLine
FileName:,20220916_110 PM

Part Number 1:,
Qty 1:,0

Part Number 2:,
Qty 2:,0

Part Number 3:,
Qty 3:,0

Part Number 4:,
Qty 4:,0

Part Number 5:,
Qty 5:,0


1,Station 7 Load Shuttle,2022-09-16 13:10:33,2022-09-16 13:21:28,10:55,0:01,0:02,,,,,

2,Station 8 Cleaner,2022-09-16 13:21:58,2022-09-16 13:27:11,5:13,4:00,5:30,,,,,

3,Station 9 Rinse,2022-09-16 13:27:42,2022-09-19 04:11:34,3763:52,0:00,2:00,,,,,

4,Station 10 Electroclean,2022-09-19 04:12:04,2022-09-19 04:14:14,2:10,2:00,2:10,,,,,

5,Station 11 Rinse,2022-09-19 04:14:45,2022-09-19 04:20:10,5:25,0:00,1:30,,,,,

6,Station 12 Rinse,2022-09-19 04:20:40,2022-09-19 04:23:16,2:36,0:05,3:00,,,,,

7,Station 13 Rinse,2022-09-19 04:23:45,2022-09-19 04:28:14,4:29,0:15,2:00,,,,,

8,Station 14 Acid Clean,2022-09-19 04:28:44,2022-09-19 04:29:17,0:33,0:25,0:30,,,,,

9,Station 15 Rinse,2022-09-19 04:29:47,2022-09-19 04:30:37,0:50,0:00,1:00,,,,,

10,Station 16 Rinse,2022-09-19 04:31:06,2022-09-19 04:36:11,5:05,0:15,1:00,,,,,

11,Station 17 CN Copper Plate,2022-09-19 04:36:41,2022-09-19 05:01:03,24:22,24:00,24:10,,,,,

12,Station 19 Rinse,2022-09-19 05:01:36,2022-09-19 05:04:32,2:56,0:00,1:00,,,,,

13,Station 20 Rinse,2022-09-19 05:05:02,2022-09-19 05:07:25,2:23,0:05,1:00,,,,,

14,Station 21 Rinse,2022-09-19 05:07:54,2022-09-19 05:10:58,3:04,1:00,3:00,,,,,

15,Station 22 Acid,2022-09-19 05:11:28,2022-09-19 05:11:51,0:23,0:15,0:30,,,,,

16,Station 23 Rinse,2022-09-19 05:12:21,2022-09-19 05:12:25,0:04,0:00,0:30,,,,,

17,Station 24 Shuttle,2022-09-19 05:12:54,2022-09-19 05:13:00,0:06,0:00,0:00,,,,,

18,Station 25 Shuttle,2022-09-19 05:13:24,2022-09-19 05:14:00,0:36,0:00,10:00,,,,,

19,Station 26 Acid Copper Plate,2022-09-19 05:14:29,2022-09-19 05:26:40,12:11,12:00,13:00,,,,,

20,Station 28 Rinse,2022-09-19 05:27:11,2022-09-19 05:27:14,0:03,0:00,0:15,,,,,

21,Station 29 Rinse,2022-09-19 05:27:41,2022-09-19 05:27:47,0:06,0:05,0:15,,,,,

22,Station 30 Nickel Activator,2022-09-19 05:28:16,2022-09-19 05:31:56,3:40,1:00,2:00,,,,,

23,Station 33 Nickel Plate,2022-09-19 05:32:30,2022-09-19 05:57:43,25:13,25:00,26:00,,,,,

24,Station 35 Rinse,2022-09-19 05:58:14,2022-09-19 05:58:17,0:03,0:00,0:15,,,,,

25,Station 36 Rinse,2022-09-19 05:58:45,2022-09-19 05:59:19,0:34,0:05,0:15,,,,,

26,Station 39 Acid PreDip,2022-09-19 05:59:52,2022-09-19 06:01:09,1:17,1:00,2:00,,,,,

27,Station 40 Trivalent Chrome,2022-09-19 06:01:39,2022-09-19 06:05:18,3:39,3:30,4:00,,,,,

28,Station 41 Rinse,2022-09-19 06:05:47,2022-09-19 06:05:50,0:03,0:00,0:15,,,,,

29,Station 42 Rinse,2022-09-19 06:06:18,2022-09-19 06:06:25,0:07,0:05,0:15,,,,,

30,Station 43 Hot Rinse,2022-09-19 06:06:53,2022-09-19 06:09:46,2:53,1:00,2:00,,,,,

31,Station 44 Dryer,2022-09-19 06:10:15,2022-09-19 06:15:53,5:38,5:00,9:00,,,,,

32,Station 45 Unload Shuttle,2022-09-19 06:16:26,2022-09-19 06:16:33,0:07,0:00,0:00,,,,,

33,Station 51 Unload,2022-09-19 06:17:23,2022-09-19 06:17:24,0:01,0:00,0:00,,,,,

34,Station 1 Unload Shuttle,2022-09-19 06:17:48,2022-09-19 06:19:21,1:33,0:00,1:00,,,,,

35,Station 4 Que,2022-09-19 06:19:52,2022-09-19 07:04:04,44:12,0:00,2:30,,,,,

36,Station 5 Strip,2022-09-19 07:04:33,2022-09-19 07:15:38,11:05,7:00,7:30,,,,,

37,Station 6 Rinse,2022-09-19 07:16:08,2022-09-19 07:16:33,0:25,0:15,0:16,,,,,

