Workbar:,1
Process:,EmptyLine
FileName:,20220722_128 PM

Part Number 1:,
Qty 1:,0

Part Number 2:,
Qty 2:,0

Part Number 3:,
Qty 3:,0

Part Number 4:,
Qty 4:,0

Part Number 5:,
Qty 5:,0


1,Station 7 Load Shuttle,2022-07-22 13:28:56,2022-07-22 13:39:15,10:19,0:01,0:02,,,,,

2,Station 8 Cleaner,2022-07-22 13:39:44,2022-07-22 13:48:01,8:17,4:00,5:30,,,,,

3,Station 9 Rinse,2022-07-22 13:48:31,2022-07-22 13:51:36,3:05,0:00,2:00,,,,,

4,Station 10 Electroclean,2022-07-22 13:52:06,2022-07-22 13:54:56,2:50,2:00,2:10,,,,,

5,Station 11 Rinse,2022-07-22 13:55:26,2022-07-23 04:10:40,855:14,0:00,1:30,,,,,

6,Station 12 Rinse,2022-07-23 04:11:10,2022-07-23 04:23:24,12:14,0:05,3:00,,,,,

7,Station 13 Rinse,2022-07-23 04:23:53,2022-07-23 04:24:40,0:47,0:15,2:00,,,,,

8,Station 14 Acid Clean,2022-07-23 04:25:09,2022-07-23 04:25:43,0:34,0:25,0:30,,,,,

9,Station 15 Rinse,2022-07-23 04:26:12,2022-07-23 04:29:08,2:56,0:00,1:00,,,,,

10,Station 16 Rinse,2022-07-23 04:29:37,2022-07-23 04:31:14,1:37,0:15,1:00,,,,,

11,Station 17 CN Copper Plate,2022-07-23 04:31:44,2022-07-23 04:55:56,24:12,24:00,24:10,,,,,

12,Station 19 Rinse,2022-07-23 04:56:29,2022-07-23 04:59:22,2:53,0:00,1:00,,,,,

13,Station 20 Rinse,2022-07-23 04:59:52,2022-07-23 04:59:58,0:06,0:05,1:00,,,,,

14,Station 21 Rinse,2022-07-23 05:00:27,2022-07-23 05:04:14,3:47,1:00,3:00,,,,,

15,Station 22 Acid,2022-07-23 05:04:44,2022-07-23 05:05:07,0:23,0:15,0:30,,,,,

16,Station 23 Rinse,2022-07-23 05:05:37,2022-07-23 05:05:41,0:04,0:00,0:30,,,,,

17,Station 24 Shuttle,2022-07-23 05:06:10,2022-07-23 05:06:16,0:06,0:00,0:00,,,,,

18,Station 25 Shuttle,2022-07-23 05:06:40,2022-07-23 05:11:27,4:47,0:00,10:00,,,,,

19,Station 26 Acid Copper Plate,2022-07-23 05:11:56,2022-07-23 05:24:05,12:09,12:00,13:00,,,,,

20,Station 28 Rinse,2022-07-23 05:24:36,2022-07-23 05:24:38,0:02,0:00,0:15,,,,,

21,Station 29 Rinse,2022-07-23 05:25:06,2022-07-23 05:25:12,0:06,0:05,0:15,,,,,

22,Station 30 Nickel Activator,2022-07-23 05:25:41,2022-07-23 05:28:49,3:08,1:00,2:00,,,,,

23,Station 33 Nickel Plate,2022-07-23 05:29:23,2022-07-23 05:56:36,27:13,25:00,26:00,,,,,

24,Station 35 Rinse,2022-07-23 05:57:07,2022-07-23 05:57:10,0:03,0:00,0:15,,,,,

25,Station 36 Rinse,2022-07-23 05:57:38,2022-07-23 05:58:11,0:33,0:05,0:15,,,,,

26,Station 39 Acid PreDip,2022-07-23 05:58:44,2022-07-23 06:01:20,2:36,1:00,2:00,,,,,

27,Station 40 Trivalent Chrome,2022-07-23 06:01:49,2022-07-23 06:06:51,5:02,3:30,4:00,,,,,

28,Station 41 Rinse,2022-07-23 06:07:20,2022-07-23 06:07:22,0:02,0:00,0:15,,,,,

29,Station 42 Rinse,2022-07-23 06:07:50,2022-07-23 06:07:57,0:07,0:05,0:15,,,,,

30,Station 43 Hot Rinse,2022-07-23 06:08:26,2022-07-23 06:14:15,5:49,1:00,2:00,,,,,

31,Station 44 Dryer,2022-07-23 06:14:44,2022-07-23 06:23:30,8:46,5:00,9:00,,,,,

32,Station 45 Unload Shuttle,2022-07-23 06:24:02,2022-07-23 06:24:10,0:08,0:00,0:00,,,,,

33,Station 51 Unload,2022-07-23 06:25:00,2022-07-23 06:25:13,0:13,0:00,0:00,,,,,

34,Station 1 Unload Shuttle,2022-07-23 06:25:37,2022-07-23 06:34:33,8:56,0:00,1:00,,,,,

35,Station 4 Que,2022-07-23 06:35:04,2022-07-23 08:26:33,111:29,0:00,2:30,,,,,

36,Station 5 Strip,2022-07-23 08:27:03,2022-07-23 08:34:32,7:29,7:00,7:30,,,,,

37,Station 6 Rinse,2022-07-23 08:35:02,2022-07-23 08:52:22,17:20,0:15,0:15,,,,,

