Workbar:,4
Process:,US26D
FileName:,20220920_917 AM

Part Number 1:,
Qty 1:,0

Part Number 2:,
Qty 2:,0

Part Number 3:,
Qty 3:,0

Part Number 4:,
Qty 4:,0

Part Number 5:,
Qty 5:,0


1,Station 7 Load Shuttle,2022-09-20 09:18:41,2022-09-20 09:28:27,9:46,0:01,0:30,,,,,

2,Station 8 Cleaner,2022-09-20 09:28:56,2022-09-20 09:35:59,7:03,4:00,8:30,,,,,

3,Station 9 Rinse,2022-09-20 09:36:30,2022-09-20 09:38:38,2:08,0:00,3:00,,,,,

4,Station 10 Electroclean,2022-09-20 09:39:08,2022-09-20 09:41:47,2:39,2:00,2:10,,,,,

5,Station 11 Rinse,2022-09-20 09:42:18,2022-09-20 09:43:27,1:09,0:00,1:00,,,,,

6,Station 12 Rinse,2022-09-20 09:43:57,2022-09-20 09:45:28,1:31,0:00,1:00,,,,,

7,Station 13 Rinse,2022-09-20 09:45:57,2022-09-20 09:47:47,1:50,0:00,1:00,,,,,

8,Station 14 Acid Clean,2022-09-20 09:48:16,2022-09-20 09:48:49,0:33,0:25,0:30,,,,,

9,Station 15 Rinse,2022-09-20 09:49:19,2022-09-20 09:49:22,0:03,0:00,1:00,,,,,

10,Station 16 Rinse,2022-09-20 09:49:51,2022-09-20 09:49:54,0:03,0:00,0:05,,,,,

11,Station 18 CN Copper Plate,2022-09-20 09:50:26,2022-09-20 10:14:36,24:10,24:00,24:10,,,,,

12,Station 19 Rinse,2022-09-20 10:15:06,2022-09-20 10:18:15,3:09,0:00,5:00,,,,,

13,Station 20 Rinse,2022-09-20 10:18:44,2022-09-20 10:29:31,10:47,0:00,5:00,,,,,

14,Station 21 Rinse,2022-09-20 10:30:00,2022-09-20 10:31:35,1:35,0:00,5:00,,,,,

15,Station 22 Acid,2022-09-20 10:32:04,2022-09-20 10:33:41,1:37,0:00,0:30,,,,,

16,Station 23 Rinse,2022-09-20 10:34:11,2022-09-20 10:38:41,4:30,0:00,5:00,,,,,

17,Station 24 Shuttle,2022-09-20 10:39:11,2022-09-20 10:39:17,0:06,0:00,0:00,,,,,

18,Station 25 Shuttle,2022-09-20 10:39:41,2022-09-20 10:39:57,0:16,0:00,10:00,,,,,

19,Station 27 Acid Copper Plate,2022-09-20 10:40:28,2022-09-20 10:52:36,12:08,12:00,13:00,,,,,

20,Station 28 Rinse,2022-09-20 10:53:06,2022-09-20 10:53:09,0:03,0:00,0:15,,,,,

21,Station 29 Rinse,2022-09-20 10:53:36,2022-09-20 10:53:43,0:07,0:05,0:15,,,,,

22,Station 30 Nickel Activator,2022-09-20 10:54:11,2022-09-20 10:58:13,4:02,1:00,2:00,,,,,

23,Station 33 Nickel Plate,2022-09-20 10:58:46,2022-09-20 11:25:37,26:51,25:00,26:00,,,,,

24,Station 35 Rinse,2022-09-20 11:26:08,2022-09-20 11:26:11,0:03,0:00,0:15,,,,,

25,Station 36 Rinse,2022-09-20 11:26:38,2022-09-20 11:27:12,0:34,0:05,0:15,,,,,

26,Station 39 Acid PreDip,2022-09-20 11:27:45,2022-09-20 11:29:55,2:10,1:00,2:00,,,,,

27,Station 40 Trivalent Chrome,2022-09-20 11:30:24,2022-09-20 11:34:03,3:39,3:30,4:00,,,,,

28,Station 41 Rinse,2022-09-20 11:34:32,2022-09-20 11:34:35,0:03,0:00,0:15,,,,,

29,Station 42 Rinse,2022-09-20 11:35:02,2022-09-20 11:35:09,0:07,0:05,0:15,,,,,

30,Station 43 Hot Rinse,2022-09-20 11:35:37,2022-09-20 11:36:44,1:07,1:00,2:00,,,,,

31,Station 44 Dryer,2022-09-20 11:37:13,2022-09-20 11:47:27,10:14,5:00,9:00,,,,,

32,Station 45 Unload Shuttle,2022-09-20 11:48:00,2022-09-20 11:48:08,0:08,0:00,0:00,,,,,

33,Station 51 Unload,2022-09-20 11:48:57,2022-09-20 11:58:33,9:36,0:00,0:00,,,,,

34,Station 1 Unload Shuttle,2022-09-20 11:58:58,2022-09-20 12:01:50,2:52,0:00,1:00,,,,,

35,Station 2 Que,2022-09-20 12:02:19,2022-09-20 12:22:23,20:04,0:00,2:30,,,,,

36,Station 5 Strip,2022-09-20 12:22:55,2022-09-20 12:30:13,7:18,7:00,7:30,,,,,

37,Station 6 Rinse,2022-09-20 12:30:43,2022-09-20 12:31:08,0:25,0:15,0:16,,,,,

