Workbar:,14
Process:,EmptyLine
FileName:,20220722_112 PM

Part Number 1:,
Qty 1:,0

Part Number 2:,
Qty 2:,0

Part Number 3:,
Qty 3:,0

Part Number 4:,
Qty 4:,0

Part Number 5:,
Qty 5:,0


1,Station 7 Load Shuttle,2022-07-22 13:13:12,2022-07-22 13:16:19,3:07,0:01,0:02,,,,,

2,Station 8 Cleaner,2022-07-22 13:16:49,2022-07-22 13:27:56,11:07,4:00,5:30,,,,,

3,Station 9 Rinse,2022-07-22 13:28:26,2022-07-22 13:31:30,3:04,0:00,2:00,,,,,

4,Station 10 Electroclean,2022-07-22 13:32:00,2022-07-22 13:35:19,3:19,2:00,2:10,,,,,

5,Station 11 Rinse,2022-07-22 13:35:49,2022-07-22 13:43:07,7:18,0:00,1:30,,,,,

6,Station 12 Rinse,2022-07-22 13:43:37,2022-07-22 13:52:17,8:40,0:05,3:00,,,,,

7,Station 13 Rinse,2022-07-22 13:52:46,2022-07-22 13:53:07,0:21,0:15,2:00,,,,,

8,Station 14 Acid Clean,2022-07-22 13:53:37,2022-07-22 13:54:10,0:33,0:25,0:30,,,,,

9,Station 15 Rinse,2022-07-22 13:54:40,2022-07-22 13:55:40,1:00,0:00,1:00,,,,,

10,Station 16 Rinse,2022-07-22 13:56:09,2022-07-23 04:05:46,849:37,0:15,1:00,,,,,

11,Station 17 CN Copper Plate,2022-07-23 04:06:16,2022-07-23 04:30:28,24:12,24:00,24:10,,,,,

12,Station 19 Rinse,2022-07-23 04:31:01,2022-07-23 04:31:55,0:54,0:00,1:00,,,,,

13,Station 20 Rinse,2022-07-23 04:32:24,2022-07-23 04:32:31,0:07,0:05,1:00,,,,,

14,Station 21 Rinse,2022-07-23 04:33:00,2022-07-23 04:36:15,3:15,1:00,3:00,,,,,

15,Station 22 Acid,2022-07-23 04:36:44,2022-07-23 04:37:07,0:23,0:15,0:30,,,,,

16,Station 23 Rinse,2022-07-23 04:37:37,2022-07-23 04:37:40,0:03,0:00,0:30,,,,,

17,Station 24 Shuttle,2022-07-23 04:38:10,2022-07-23 04:38:16,0:06,0:00,0:00,,,,,

18,Station 25 Shuttle,2022-07-23 04:38:40,2022-07-23 04:41:02,2:22,0:00,10:00,,,,,

19,Station 26 Acid Copper Plate,2022-07-23 04:41:31,2022-07-23 04:53:42,12:11,12:00,13:00,,,,,

20,Station 28 Rinse,2022-07-23 04:54:13,2022-07-23 04:54:15,0:02,0:00,0:15,,,,,

21,Station 29 Rinse,2022-07-23 04:54:44,2022-07-23 04:54:51,0:07,0:05,0:15,,,,,

22,Station 30 Nickel Activator,2022-07-23 04:55:19,2022-07-23 05:00:29,5:10,1:00,2:00,,,,,

23,Station 33 Nickel Plate,2022-07-23 05:01:03,2022-07-23 05:26:17,25:14,25:00,26:00,,,,,

24,Station 35 Rinse,2022-07-23 05:26:48,2022-07-23 05:26:51,0:03,0:00,0:15,,,,,

25,Station 36 Rinse,2022-07-23 05:27:19,2022-07-23 05:27:53,0:34,0:05,0:15,,,,,

26,Station 39 Acid PreDip,2022-07-23 05:28:25,2022-07-23 05:29:56,1:31,1:00,2:00,,,,,

27,Station 40 Trivalent Chrome,2022-07-23 05:30:26,2022-07-23 05:34:04,3:38,3:30,4:00,,,,,

28,Station 41 Rinse,2022-07-23 05:34:33,2022-07-23 05:34:35,0:02,0:00,0:15,,,,,

29,Station 42 Rinse,2022-07-23 05:35:03,2022-07-23 05:41:19,6:16,0:05,0:15,,,,,

30,Station 43 Hot Rinse,2022-07-23 05:41:47,2022-07-23 05:55:39,13:52,1:00,2:00,,,,,

31,Station 44 Dryer,2022-07-23 05:56:08,2022-07-23 06:12:14,16:06,5:00,9:00,,,,,

32,Station 45 Unload Shuttle,2022-07-23 06:12:46,2022-07-23 06:12:54,0:08,0:00,0:00,,,,,

33,Station 51 Unload,2022-07-23 06:13:43,2022-07-23 06:13:46,0:03,0:00,0:00,,,,,

34,Station 1 Unload Shuttle,2022-07-23 06:14:10,2022-07-23 06:21:56,7:46,0:00,1:00,,,,,

35,Station 3 Que,2022-07-23 06:22:27,2022-07-23 08:02:41,100:14,0:00,2:30,,,,,

36,Station 5 Strip,2022-07-23 08:03:12,2022-07-23 08:11:00,7:48,7:00,7:30,,,,,

37,Station 6 Rinse,2022-07-23 08:11:30,2022-07-23 08:11:55,0:25,0:15,0:15,,,,,

