Workbar:,2
Process:,EmptyLine
FileName:,20220722_103 PM

Part Number 1:,
Qty 1:,0

Part Number 2:,
Qty 2:,0

Part Number 3:,
Qty 3:,0

Part Number 4:,
Qty 4:,0

Part Number 5:,
Qty 5:,0


1,Station 7 Load Shuttle,2022-07-22 13:03:42,2022-07-22 13:06:50,3:08,0:01,0:02,,,,,

2,Station 8 Cleaner,2022-07-22 13:07:20,2022-07-22 13:15:38,8:18,4:00,5:30,,,,,

3,Station 9 Rinse,2022-07-22 13:16:09,2022-07-22 13:24:31,8:22,0:00,2:00,,,,,

4,Station 10 Electroclean,2022-07-22 13:25:02,2022-07-22 13:27:12,2:10,2:00,2:10,,,,,

5,Station 11 Rinse,2022-07-22 13:27:42,2022-07-22 13:34:38,6:56,0:00,1:30,,,,,

6,Station 12 Rinse,2022-07-22 13:35:08,2022-07-22 13:37:43,2:35,0:05,3:00,,,,,

7,Station 13 Rinse,2022-07-22 13:38:12,2022-07-22 13:43:44,5:32,0:15,2:00,,,,,

8,Station 14 Acid Clean,2022-07-22 13:44:14,2022-07-22 13:44:47,0:33,0:25,0:30,,,,,

9,Station 15 Rinse,2022-07-22 13:45:17,2022-07-22 13:45:20,0:03,0:00,1:00,,,,,

10,Station 16 Rinse,2022-07-22 13:45:49,2022-07-22 13:46:19,0:30,0:15,1:00,,,,,

11,Station 18 CN Copper Plate,2022-07-22 13:46:51,2022-07-23 04:08:30,861:39,24:00,24:10,,,,,

12,Station 19 Rinse,2022-07-23 04:09:00,2022-07-23 04:09:46,0:46,0:00,1:00,,,,,

13,Station 20 Rinse,2022-07-23 04:10:16,2022-07-23 04:16:18,6:02,0:05,1:00,,,,,

14,Station 21 Rinse,2022-07-23 04:16:46,2022-07-23 04:20:10,3:24,1:00,3:00,,,,,

15,Station 22 Acid,2022-07-23 04:20:39,2022-07-23 04:21:02,0:23,0:15,0:30,,,,,

16,Station 23 Rinse,2022-07-23 04:21:32,2022-07-23 04:21:35,0:03,0:00,0:30,,,,,

17,Station 24 Shuttle,2022-07-23 04:22:05,2022-07-23 04:22:11,0:06,0:00,0:00,,,,,

18,Station 25 Shuttle,2022-07-23 04:22:34,2022-07-23 04:23:42,1:08,0:00,10:00,,,,,

19,Station 27 Acid Copper Plate,2022-07-23 04:24:13,2022-07-23 04:39:10,14:57,12:00,13:00,,,,,

20,Station 28 Rinse,2022-07-23 04:39:40,2022-07-23 04:39:42,0:02,0:00,0:15,,,,,

21,Station 29 Rinse,2022-07-23 04:40:10,2022-07-23 04:40:17,0:07,0:05,0:15,,,,,

22,Station 30 Nickel Activator,2022-07-23 04:40:45,2022-07-23 04:41:52,1:07,1:00,2:00,,,,,

23,Station 34 Nickel Plate,2022-07-23 04:42:27,2022-07-23 05:08:47,26:20,25:00,26:00,,,,,

24,Station 35 Rinse,2022-07-23 05:09:16,2022-07-23 05:09:19,0:03,0:00,0:15,,,,,

25,Station 36 Rinse,2022-07-23 05:09:46,2022-07-23 05:10:19,0:33,0:05,0:15,,,,,

26,Station 39 Acid PreDip,2022-07-23 05:10:52,2022-07-23 05:12:28,1:36,1:00,2:00,,,,,

27,Station 40 Trivalent Chrome,2022-07-23 05:12:58,2022-07-23 05:16:36,3:38,3:30,4:00,,,,,

28,Station 41 Rinse,2022-07-23 05:17:05,2022-07-23 05:17:07,0:02,0:00,0:15,,,,,

29,Station 42 Rinse,2022-07-23 05:17:35,2022-07-23 05:20:55,3:20,0:05,0:15,,,,,

30,Station 43 Hot Rinse,2022-07-23 05:21:24,2022-07-23 05:40:40,19:16,1:00,2:00,,,,,

31,Station 44 Dryer,2022-07-23 05:41:09,2022-07-23 05:54:50,13:41,5:00,9:00,,,,,

32,Station 45 Unload Shuttle,2022-07-23 05:55:23,2022-07-23 05:55:30,0:07,0:00,0:00,,,,,

33,Station 51 Unload,2022-07-23 05:56:20,2022-07-23 05:56:21,0:01,0:00,0:00,,,,,

34,Station 1 Unload Shuttle,2022-07-23 05:56:45,2022-07-23 06:10:52,14:07,0:00,1:00,,,,,

35,Station 2 Que,2022-07-23 06:11:21,2022-07-23 07:52:35,101:14,0:00,2:30,,,,,

36,Station 5 Strip,2022-07-23 07:53:07,2022-07-23 08:00:57,7:50,7:00,7:30,,,,,

37,Station 6 Rinse,2022-07-23 08:01:27,2022-07-23 08:01:51,0:24,0:15,0:15,,,,,

