Workbar:,6
Process:,EmptyLine
FileName:,20220812_127 PM

Part Number 1:,
Qty 1:,0

Part Number 2:,
Qty 2:,0

Part Number 3:,
Qty 3:,0

Part Number 4:,
Qty 4:,0

Part Number 5:,
Qty 5:,0


1,Station 7 Load Shuttle,2022-08-12 13:27:49,2022-08-12 13:54:19,26:30,0:01,0:02,,,,,

2,Station 8 Cleaner,2022-08-12 13:54:49,2022-08-12 14:02:04,7:15,4:00,5:30,,,,,

3,Station 9 Rinse,2022-08-12 14:02:35,2022-08-12 14:02:37,0:02,0:00,2:00,,,,,

4,Station 10 Electroclean,2022-08-12 14:03:07,2022-08-12 14:05:17,2:10,2:00,2:10,,,,,

5,Station 11 Rinse,2022-08-12 14:05:47,2022-08-12 14:09:33,3:46,0:00,1:30,,,,,

6,Station 12 Rinse,2022-08-12 14:10:03,2022-08-12 14:22:14,12:11,0:05,3:00,,,,,

7,Station 13 Rinse,2022-08-12 14:22:42,2022-08-12 14:23:03,0:21,0:15,2:00,,,,,

8,Station 14 Acid Clean,2022-08-12 14:23:33,2022-08-12 14:25:26,1:53,0:25,0:30,,,,,

9,Station 15 Rinse,2022-08-12 14:25:55,2022-08-12 14:26:49,0:54,0:00,1:00,,,,,

10,Station 16 Rinse,2022-08-12 14:27:17,2022-08-12 14:27:47,0:30,0:15,1:00,,,,,

11,Station 17 CN Copper Plate,2022-08-12 14:28:16,2022-08-15 04:14:58,3706:42,24:00,24:10,,,,,

12,Station 19 Rinse,2022-08-15 04:15:31,2022-08-15 04:16:23,0:52,0:00,1:00,,,,,

13,Station 20 Rinse,2022-08-15 04:16:52,2022-08-15 04:17:38,0:46,0:05,1:00,,,,,

14,Station 21 Rinse,2022-08-15 04:18:06,2022-08-15 04:20:46,2:40,1:00,3:00,,,,,

15,Station 22 Acid,2022-08-15 04:21:14,2022-08-15 04:21:30,0:16,0:15,0:30,,,,,

16,Station 23 Rinse,2022-08-15 04:22:00,2022-08-15 04:23:47,1:47,0:00,0:30,,,,,

17,Station 24 Shuttle,2022-08-15 04:24:17,2022-08-15 04:24:22,0:05,0:00,0:00,,,,,

18,Station 25 Shuttle,2022-08-15 04:24:46,2022-08-15 04:25:23,0:37,0:00,10:00,,,,,

19,Station 26 Acid Copper Plate,2022-08-15 04:25:52,2022-08-15 04:55:00,29:08,12:00,13:00,,,,,

20,Station 28 Rinse,2022-08-15 04:55:30,2022-08-15 04:55:32,0:02,0:00,0:15,,,,,

21,Station 29 Rinse,2022-08-15 04:56:00,2022-08-15 04:56:06,0:06,0:05,0:15,,,,,

22,Station 30 Nickel Activator,2022-08-15 04:56:35,2022-08-15 05:00:03,3:28,1:00,2:00,,,,,

23,Station 31 Nickel Plate,2022-08-15 05:00:31,2022-08-15 05:38:38,38:07,25:00,26:00,,,,,

24,Station 35 Rinse,2022-08-15 05:39:13,2022-08-15 05:39:15,0:02,0:00,0:15,,,,,

25,Station 36 Rinse,2022-08-15 05:39:43,2022-08-15 05:39:50,0:07,0:05,0:15,,,,,

26,Station 39 Acid PreDip,2022-08-15 05:40:23,2022-08-15 05:44:26,4:03,1:00,2:00,,,,,

27,Station 40 Trivalent Chrome,2022-08-15 05:44:56,2022-08-15 05:49:51,4:55,3:30,4:00,,,,,

28,Station 41 Rinse,2022-08-15 05:50:20,2022-08-15 05:50:22,0:02,0:00,0:15,,,,,

29,Station 42 Rinse,2022-08-15 05:50:50,2022-08-15 05:51:37,0:47,0:05,0:15,,,,,

30,Station 43 Hot Rinse,2022-08-15 05:52:05,2022-08-15 05:59:07,7:02,1:00,2:00,,,,,

31,Station 44 Dryer,2022-08-15 05:59:36,2022-08-15 06:20:34,20:58,5:00,9:00,,,,,

32,Station 45 Unload Shuttle,2022-08-15 06:21:07,2022-08-15 06:21:13,0:06,0:00,0:00,,,,,

33,Station 51 Unload,2022-08-15 06:22:03,2022-08-15 06:22:16,0:13,0:00,0:00,,,,,

34,Station 1 Unload Shuttle,2022-08-15 06:22:41,2022-08-15 06:37:49,15:08,0:00,1:00,,,,,

35,Station 2 Que,2022-08-15 06:38:18,2022-08-15 07:33:54,55:36,0:00,2:30,,,,,

36,Station 5 Strip,2022-08-15 07:34:25,2022-08-15 07:42:49,8:24,7:00,7:30,,,,,

37,Station 6 Rinse,2022-08-15 07:43:18,2022-08-15 07:48:42,5:24,0:15,0:16,,,,,

