Workbar:,11
Process:,EmptyLine
FileName:,20220729_548 AM

Part Number 1:,
Qty 1:,0

Part Number 2:,
Qty 2:,0

Part Number 3:,
Qty 3:,0

Part Number 4:,
Qty 4:,0

Part Number 5:,
Qty 5:,0


1,Station 7 Load Shuttle,2022-07-29 05:48:40,2022-07-29 05:58:34,9:54,0:01,0:02,,,,,

2,Station 8 Cleaner,2022-07-29 05:59:04,2022-07-29 06:06:03,6:59,4:00,5:30,,,,,

3,Station 9 Rinse,2022-07-29 06:06:34,2022-07-29 06:08:27,1:53,0:00,2:00,,,,,

4,Station 10 Electroclean,2022-07-29 06:08:57,2022-07-29 06:12:41,3:44,2:00,2:10,,,,,

5,Station 11 Rinse,2022-07-29 06:13:11,2022-07-29 06:14:08,0:57,0:00,1:30,,,,,

6,Station 12 Rinse,2022-07-29 06:14:39,2022-07-29 06:26:00,11:21,0:05,3:00,,,,,

7,Station 13 Rinse,2022-07-29 06:26:30,2022-07-29 06:26:52,0:22,0:15,2:00,,,,,

8,Station 14 Acid Clean,2022-07-29 06:27:22,2022-07-29 06:27:55,0:33,0:25,0:30,,,,,

9,Station 15 Rinse,2022-07-29 06:28:25,2022-07-29 06:31:45,3:20,0:00,1:00,,,,,

10,Station 16 Rinse,2022-07-29 06:32:14,2022-07-29 06:33:13,0:59,0:15,1:00,,,,,

11,Station 18 CN Copper Plate,2022-07-29 06:33:45,2022-07-29 06:58:02,24:17,24:00,24:10,,,,,

12,Station 19 Rinse,2022-07-29 06:58:32,2022-07-29 07:02:01,3:29,0:00,1:00,,,,,

13,Station 20 Rinse,2022-07-29 07:02:31,2022-07-29 07:02:38,0:07,0:05,1:00,,,,,

14,Station 21 Rinse,2022-07-29 07:03:07,2022-07-29 07:06:29,3:22,1:00,3:00,,,,,

15,Station 22 Acid,2022-07-29 07:06:58,2022-07-29 07:08:34,1:36,0:15,0:30,,,,,

16,Station 23 Rinse,2022-07-29 07:09:04,2022-07-29 07:09:07,0:03,0:00,0:30,,,,,

17,Station 24 Shuttle,2022-07-29 07:09:37,2022-07-29 07:09:43,0:06,0:00,0:00,,,,,

18,Station 25 Shuttle,2022-07-29 07:10:07,2022-07-29 07:19:53,9:46,0:00,10:00,,,,,

19,Station 27 Acid Copper Plate,2022-07-29 07:20:25,2022-07-29 07:32:33,12:08,12:00,13:00,,,,,

20,Station 28 Rinse,2022-07-29 07:33:02,2022-07-29 07:33:05,0:03,0:00,0:15,,,,,

21,Station 29 Rinse,2022-07-29 07:33:32,2022-07-29 07:33:39,0:07,0:05,0:15,,,,,

22,Station 30 Nickel Activator,2022-07-29 07:34:08,2022-07-29 07:36:51,2:43,1:00,2:00,,,,,

23,Station 33 Nickel Plate,2022-07-29 07:37:23,2022-07-29 08:02:37,25:14,25:00,26:00,,,,,

24,Station 35 Rinse,2022-07-29 08:03:08,2022-07-29 08:03:11,0:03,0:00,0:15,,,,,

25,Station 36 Rinse,2022-07-29 08:03:39,2022-07-29 08:04:13,0:34,0:05,0:15,,,,,

26,Station 39 Acid PreDip,2022-07-29 08:04:46,2022-07-29 08:05:58,1:12,1:00,2:00,,,,,

27,Station 40 Trivalent Chrome,2022-07-29 08:06:27,2022-07-29 08:10:06,3:39,3:30,4:00,,,,,

28,Station 41 Rinse,2022-07-29 08:10:35,2022-07-29 08:10:37,0:02,0:00,0:15,,,,,

29,Station 42 Rinse,2022-07-29 08:11:05,2022-07-29 08:15:54,4:49,0:05,0:15,,,,,

30,Station 43 Hot Rinse,2022-07-29 08:16:22,2022-07-29 08:28:01,11:39,1:00,2:00,,,,,

31,Station 44 Dryer,2022-07-29 08:28:31,2022-07-29 10:04:44,96:13,5:00,9:00,,,,,

32,Station 45 Unload Shuttle,2022-07-29 10:05:16,2022-07-29 10:05:24,0:08,0:00,0:00,,,,,

33,Station 51 Unload,2022-07-29 10:06:13,2022-07-29 10:06:31,0:18,0:00,0:00,,,,,

34,Station 1 Unload Shuttle,2022-07-29 10:06:55,2022-07-29 10:15:15,8:20,0:00,1:00,,,,,

35,Station 3 Que,2022-07-29 10:15:46,2022-07-29 11:08:05,52:19,0:00,2:30,,,,,

36,Station 5 Strip,2022-07-29 11:08:36,2022-07-29 11:16:35,7:59,7:00,7:30,,,,,

37,Station 6 Rinse,2022-07-29 11:17:04,2022-07-29 11:33:46,16:42,0:15,0:15,,,,,

