Workbar:,12
Process:,EmptyLine
FileName:,20220907_1107 AM

Part Number 1:,
Qty 1:,0

Part Number 2:,
Qty 2:,0

Part Number 3:,
Qty 3:,0

Part Number 4:,
Qty 4:,0

Part Number 5:,
Qty 5:,0


1,Station 7 Load Shuttle,2022-09-07 11:08:28,2022-09-07 11:13:46,5:18,0:01,0:02,,,,,

2,Station 8 Cleaner,2022-09-07 11:14:16,2022-09-07 11:22:47,8:31,4:00,5:30,,,,,

3,Station 9 Rinse,2022-09-07 11:23:17,2022-09-07 11:36:33,13:16,0:00,2:00,,,,,

4,Station 10 Electroclean,2022-09-07 11:37:03,2022-09-07 11:39:13,2:10,2:00,2:10,,,,,

5,Station 11 Rinse,2022-09-07 11:39:43,2022-09-07 11:42:39,2:56,0:00,1:30,,,,,

6,Station 12 Rinse,2022-09-07 11:43:09,2022-09-07 11:45:05,1:56,0:05,3:00,,,,,

7,Station 13 Rinse,2022-09-07 11:45:34,2022-09-07 11:46:43,1:09,0:15,2:00,,,,,

8,Station 14 Acid Clean,2022-09-07 11:47:13,2022-09-07 11:47:46,0:33,0:25,0:30,,,,,

9,Station 15 Rinse,2022-09-07 11:48:16,2022-09-07 11:49:11,0:55,0:00,1:00,,,,,

10,Station 16 Rinse,2022-09-07 11:49:40,2022-09-07 11:50:34,0:54,0:15,1:00,,,,,

11,Station 18 CN Copper Plate,2022-09-07 11:51:07,2022-09-08 04:08:08,977:01,24:00,24:10,,,,,

12,Station 19 Rinse,2022-09-08 04:08:38,2022-09-08 04:09:25,0:47,0:00,1:00,,,,,

13,Station 20 Rinse,2022-09-08 04:09:55,2022-09-08 06:32:23,142:28,0:05,1:00,,,,,

14,Station 21 Rinse,2022-09-08 06:32:51,2022-09-08 06:37:00,4:09,1:00,3:00,,,,,

15,Station 22 Acid,2022-09-08 06:37:29,2022-09-08 06:37:52,0:23,0:15,0:30,,,,,

16,Station 23 Rinse,2022-09-08 06:38:22,2022-09-08 07:33:33,55:11,0:00,0:30,,,,,

17,Station 24 Shuttle,2022-09-08 07:34:02,2022-09-08 07:34:08,0:06,0:00,0:00,,,,,

18,Station 25 Shuttle,2022-09-08 07:34:32,2022-09-08 07:39:15,4:43,0:00,10:00,,,,,

19,Station 27 Acid Copper Plate,2022-09-08 07:40:31,2022-09-08 08:01:37,21:06,12:00,13:00,,,,,

23,Station 34 Nickel Plate,2022-09-08 08:03:58,2022-09-08 08:33:32,29:34,25:00,26:00,,,,,

24,Station 35 Rinse,2022-09-08 08:34:31,2022-09-08 08:35:46,1:15,0:00,0:15,,,,,

25,Station 36 Rinse,2022-09-08 08:36:59,2022-09-08 08:37:36,0:37,0:05,0:15,,,,,

26,Station 39 Acid PreDip,2022-09-08 08:38:09,2022-09-08 08:40:39,2:30,1:00,2:00,,,,,

27,Station 40 Trivalent Chrome,2022-09-08 08:41:08,2022-09-08 08:44:47,3:39,3:30,4:00,,,,,

28,Station 41 Rinse,2022-09-08 08:45:16,2022-09-08 08:45:19,0:03,0:00,0:15,,,,,

29,Station 42 Rinse,2022-09-08 08:45:47,2022-09-08 08:45:54,0:07,0:05,0:15,,,,,

30,Station 43 Hot Rinse,2022-09-08 08:46:22,2022-09-08 08:47:29,1:07,1:00,2:00,,,,,

31,Station 44 Dryer,2022-09-08 08:47:58,2022-09-08 08:53:07,5:09,5:00,9:00,,,,,

32,Station 45 Unload Shuttle,2022-09-08 08:53:40,2022-09-08 08:53:47,0:07,0:00,0:00,,,,,

33,Station 51 Unload,2022-09-08 08:54:37,2022-09-08 08:55:00,0:23,0:00,0:00,,,,,

34,Station 1 Unload Shuttle,2022-09-08 08:55:24,2022-09-08 08:57:09,1:45,0:00,1:00,,,,,

35,Station 4 Que,2022-09-08 08:57:41,2022-09-08 09:40:36,42:55,0:00,2:30,,,,,

36,Station 5 Strip,2022-09-08 09:41:06,2022-09-08 09:49:08,8:02,7:00,7:30,,,,,

37,Station 6 Rinse,2022-09-08 09:49:38,2022-09-08 09:53:44,4:06,0:15,0:16,,,,,

