Workbar:,6
Process:,EmptyLine
FileName:,20220929_111 PM

Part Number 1:,
Qty 1:,0

Part Number 2:,
Qty 2:,0

Part Number 3:,
Qty 3:,0

Part Number 4:,
Qty 4:,0

Part Number 5:,
Qty 5:,0


1,Station 7 Load Shuttle,2022-09-29 13:11:39,2022-09-29 13:14:06,2:27,0:01,0:02,,,,,

2,Station 8 Cleaner,2022-09-29 13:14:35,2022-09-29 13:22:46,8:11,4:00,5:30,,,,,

3,Station 9 Rinse,2022-09-29 13:23:16,2022-09-29 13:25:23,2:07,0:00,2:00,,,,,

4,Station 10 Electroclean,2022-09-29 13:25:53,2022-09-29 13:43:07,17:14,2:00,2:10,,,,,

5,Station 11 Rinse,2022-09-29 13:43:38,2022-09-30 04:12:52,869:14,0:00,1:30,,,,,

6,Station 12 Rinse,2022-09-30 04:13:22,2022-09-30 04:24:46,11:24,0:05,3:00,,,,,

7,Station 13 Rinse,2022-09-30 04:25:16,2022-09-30 04:26:03,0:47,0:15,2:00,,,,,

8,Station 14 Acid Clean,2022-09-30 04:26:33,2022-09-30 04:27:06,0:33,0:25,0:30,,,,,

9,Station 15 Rinse,2022-09-30 04:27:36,2022-09-30 04:28:27,0:51,0:00,1:00,,,,,

10,Station 16 Rinse,2022-09-30 04:28:56,2022-09-30 04:32:32,3:36,0:15,1:00,,,,,

11,Station 18 CN Copper Plate,2022-09-30 04:33:05,2022-09-30 04:57:16,24:11,24:00,24:10,,,,,

12,Station 19 Rinse,2022-09-30 04:57:46,2022-09-30 04:57:49,0:03,0:00,1:00,,,,,

13,Station 20 Rinse,2022-09-30 04:58:19,2022-09-30 05:00:48,2:29,0:05,1:00,,,,,

14,Station 21 Rinse,2022-09-30 05:01:17,2022-09-30 05:04:17,3:00,1:00,3:00,,,,,

15,Station 22 Acid,2022-09-30 05:04:46,2022-09-30 05:05:09,0:23,0:15,0:30,,,,,

16,Station 23 Rinse,2022-09-30 05:05:39,2022-09-30 05:05:42,0:03,0:00,0:30,,,,,

17,Station 24 Shuttle,2022-09-30 05:06:13,2022-09-30 05:11:06,4:53,0:00,0:00,,,,,

18,Station 25 Shuttle,2022-09-30 05:11:30,2022-09-30 05:14:00,2:30,0:00,10:00,,,,,

19,Station 26 Acid Copper Plate,2022-09-30 05:14:30,2022-09-30 05:26:41,12:11,12:00,13:00,,,,,

20,Station 28 Rinse,2022-09-30 05:27:12,2022-09-30 05:27:14,0:02,0:00,0:15,,,,,

21,Station 29 Rinse,2022-09-30 05:27:42,2022-09-30 05:27:49,0:07,0:05,0:15,,,,,

22,Station 30 Nickel Activator,2022-09-30 05:28:17,2022-09-30 05:29:24,1:07,1:00,2:00,,,,,

23,Station 34 Nickel Plate,2022-09-30 05:29:59,2022-09-30 07:28:21,118:22,25:00,26:00,,,,,

24,Station 35 Rinse,2022-09-30 07:28:50,2022-09-30 07:28:53,0:03,0:00,0:15,,,,,

25,Station 36 Rinse,2022-09-30 07:29:20,2022-09-30 07:30:16,0:56,0:05,0:15,,,,,

26,Station 39 Acid PreDip,2022-09-30 07:30:48,2022-09-30 07:35:28,4:40,1:00,2:00,,,,,

27,Station 40 Trivalent Chrome,2022-09-30 07:35:57,2022-09-30 07:39:36,3:39,3:30,4:00,,,,,

28,Station 41 Rinse,2022-09-30 07:40:05,2022-09-30 07:40:45,0:40,0:00,0:15,,,,,

29,Station 42 Rinse,2022-09-30 07:41:27,2022-09-30 07:42:16,0:49,0:05,0:15,,,,,

30,Station 43 Hot Rinse,2022-09-30 07:42:44,2022-09-30 07:43:51,1:07,1:00,2:00,,,,,

31,Station 44 Dryer,2022-09-30 07:44:20,2022-09-30 07:49:30,5:10,5:00,9:00,,,,,

32,Station 45 Unload Shuttle,2022-09-30 07:50:03,2022-09-30 07:50:10,0:07,0:00,0:00,,,,,

33,Station 51 Unload,2022-09-30 07:51:00,2022-09-30 07:53:11,2:11,0:00,0:00,,,,,

34,Station 1 Unload Shuttle,2022-09-30 07:53:35,2022-09-30 07:54:54,1:19,0:00,1:00,,,,,

35,Station 2 Que,2022-09-30 07:55:23,2022-09-30 08:43:03,47:40,0:00,2:30,,,,,

36,Station 5 Strip,2022-09-30 08:43:34,2022-09-30 08:51:41,8:07,7:00,7:30,,,,,

37,Station 6 Rinse,2022-09-30 08:52:10,2022-09-30 08:56:19,4:09,0:15,0:16,,,,,

